id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
14,11,11,2,2011,Tamil Nadu,Erode,Erode,15,0,03-01-2011 00:00,18-01-2011 00:00,"Cases  of  fever  reported  from  Village  Velliampalayam,  PHC  P.Puliyampatty, Block Bhavani  Sagar.  All  blood  smears  examined  were  negative  for  Malaria. Out  of  6  sera  samples sent  to ZET Kovai,  2  found  positive for Dengue.  Anti larval  activities  and  fogging  done  in  the  affected  area.  House  to  house  fever survey done and all cases treated. IEC activities undertaken regarding mosquito
control measures and personal protection measures.","Velliampalayam,P.Puliyampatty, Bhavani  Sagar",11.4762345,77.1303521
15,778,778,51,2011,Tamil Nadu,Erode,Erode,14,1,18-12-2011 00:00,20-12-2011 00:00,"Cases     of    fever     reported     from    Village    Emmapoondi,    HSC Savakattupalayam,  PHC/Block  Nambiyur.   District   RRT  visited  the affected area and investigated the outbreak. 14 serum samples and sent to   Zonal   Entomological   team,   Coimbatore;   result   awaited.   Serum samples Out  of 436 containers examined in 182 houses, 94 containers found positive for Aedes larvae. Active survey done to find new cases.
Mosquito   control   measures   undertaken.   IEC   activities   undertaken regarding personal protection measures and early treatment of cases.","Emmapoondi, Savakattupalayam,Nambiyur",11.3237571,77.299936
16,475,475,39,2011,Tamil Nadu,Kancheepuram,Kancheepuram,7,0,02-10-2011 00:00,02-10-2011 00:00,"Cases of fever reported  from Village Maganiyam Colony,  PHC Vallam, Block Sriperumpudur.  District  RRT  visited  the  affected  area  and  investigated  the outbreak. Out  of 5 serums samples sent  to King Institute, Guindy for analysis, one tested positive for Dengue. Active survey done to find new cases. Fogging activities and source reduction  measures undertaken.  IEC activities undertaken
regarding early treatment of cases and personal protection measures."," Maganiyam Colony,  PHC Vallam, Block Sriperumpudur",12.8933285,79.9307378
17,540,540,41,2011,Tamil Nadu,Kancheepuram,Kancheepuram,49,0,12-10-2011 00:00,15-10-2011 00:00,"Outbreak reported from SC Sengadu , PHC Madhuramangalam, Block Kattankulathur.   District   RRT   investigated   outbreak.   Medical   team conducted  active  surveillance  in  the  affected  village  for  new  fever cases.  Serum  samples  were  positive  for  Dengue  Ig  M  Elisa.    IEC activities  undertaken  regarding  early  treatment  of  cases  and  personal
protection measures to be adopted by the community.","Sengadu , PHC Madhuramangalam, Block Kattankulathur",12.8229418,80.0479642
18,89,89,17,2011,Tamil Nadu,Karur,Karur,4,0,24-04-2011 00:00,02-05-2011 00:00,"Cases reported from Village Mathireddipatti, PHC Esanatham. District RRT investigated the outbreak.   3 serum samples were collected and sent to Trichy ZET, all the samples tested positive for Dengue.  Active fever surveillance for cases  done.  Entomological  survey  revealed  Aedes  larvae  in  water  storage
containers. IEC activities undertaken regarding mosquito control measures in the community and personal protection measures.","Mathireddipatti,Esanatham",10.6856163,77.9030721
19,702,702,47,2011,Tamil Nadu,Perambalur,Perambalur,24,0,18-11-2011 00:00,21-11-2011 00:00,"Cases with fever and body ache reported from Village K. Eraiyur PHC
Kalpadi, Block Peramballur (12 cases) and from Village Keela street Sundakudi, PHC Sundakudi, Block Ariyalur (12 cases). District RRT visited the affected area and investigated the outbreak.  Door to door fever survey done. Serum samples collected and sent to Trichy lab for analysis; result awaited. Source reduction, fogging operation and anti-
larval work done. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted.",K. Eraiyur,11.2105076,78.928117
20,687,687,46,2011,Tamil Nadu,Ramanathapuram,Ramanathapuram,20,0,14-11-2011 00:00,20-11-2011 00:00,"Cases  of  fever  with joint  pain reported  from Village Melapudukudi, PHC/Block Thiruppullani. District RRT visited the affected areas and investigated   the   outbreak.   Team   found   breeding   sources   (water containers)  in  most  of  the  houses.  11  serum  samples  were  sent  to IDSP priority Lab, Ramanathapuram of which two tested positive for Dengue. Villagers have been advised to discard the water, thoroughly clean  and  keep  water  containers  closed.  Health  education  given
regarding vector control measures.","Melapudukudi,Thiruppullani",9.2641788,78.836682
21,233,233,27,2011,Tamil Nadu,Salem,Salem,8,0,07-07-2011 00:00,08-07-2011 00:00,"Cases reported from Nangavalli, Komburankadu, Chinnakkavur, Mettur Thermal BGR Labour Colony.   District RRT with medical team visited the affected area. Serum samples  were  collected  and  sent  to  ZET,  Salem for  testing  for  Dengue, Scrub  Typhus,  Leptospirosis  and  Chikungunya,  of  which  5  were  Dengue  IgM positive.   Fever   survey   done   in   the   affected   village.   Anti-larval   measures undertaken  in  the  mosquito  breeding  sites.  IEC  activities  undertaken  regarding
mosquito control measures and personal protection measures.","Nangavalli, Komburankadu",11.7991611,77.8444222
22,664,664,45,2011,Tamil Nadu,Sivaganga,Sivaganga,6,0,12-11-2011 00:00,13-11-2011 00:00,"Cases  of   fever  reported  from  Karaikudi  (Municipal   area),  Block Karaikudi.  Six  cases  are  serologically  confirmed  as  Dengue  at  the District   Priority  Lab,   Ramanathapuram.   District  RRT   visited   the affected area and investigated the outbreak. Anti-larval measures along with fogging operations initiated. IEC activities undertaken regarding early treatment of cases and personal protection measures.",Karaikudi ,10.07354,78.773198
23,514,514,40,2011,Tamil Nadu,Thanjavur,Thanjavur,20,0,02-10-2011 00:00,07-10-2011 00:00,"Cases   reported    from   Village   Kuppathevan,   PHC   Perumagalur,   Block S.B.Chatram.  District  RRT  investigated  the  outbreak.  Serum  sample  were positive for Dengue Ig M Elisa. Blood Smear negative for Malaria. Anti Larval and source reduction work started. Fogging operation conducted. IEC activities
undertaken.","Kuppathevan,   PHC   Perumagalur",10.1862529,79.193084
24,105,105,19,2011,Tamil Nadu,Theni,Theni,11,0,09-05-2011 00:00,09-05-2011 00:00,"Cases  with  fever  and  joint  pain  reported  from  Village  Ramalingapuram (MGR Nagar Colony). High density Aedes vector breeding found in the area. Out  of  6  blood  samples  collected  five  found  positive  for  Dengue  for  IgM ELISA.  Fogging  operation  is  conducted  by  Medical  team.  IEC  activities
undertaken regarding early treatment of cases and mosquito control measures.",Ramalingapuram,11.6634573,78.2611411
25,541,541,41,2011,Tamil Nadu,Trichirapalli,Tiruchirappalli,16,0,14-10-2011 00:00,15-10-2011 00:00,"Cases  reported  from  Village  Barma  Colony,  SC  Thiruvalarchipatty, PHC  Keelakurichy,  Block  Thiruverumbur.   District  RRT investigated outbreak. Serum samples were positive for Dengue Ig M ELISA. House to  house  surveillance  done.  Fogging  activities  and  source  reduction measures undertaken in and around the affected village.  IEC activities undertaken  regarding  early treatment  of cases and  personal  protection
measures to be adopted by the community.","Barma  Colony,  SC  Thiruvalarchipatty, PHC  Keelakurichy",10.813125,78.6774631
26,117,117,21,2011,Tamil Nadu,Tirunelveli,Tirunelveli,16,0,21-05-2011 00:00,28-05-2011 00:00,"Cases   of   fever   with   body   pain   and   joint   pain   reported   from   Village Kadayanallur, PHC Chockampatti. District RRT investigated the outbreak.    16 serum samples were collected and sent to Trichy Zonal Entomology Team, 6 of them were tested  positive for Ig M Elisa.   Active fever surveillance for cases done. Entomological survey revealed Aedes larvae in water storage containers.
IEC   activities   undertaken   regarding   mosquito   control   measures   in   the community and personal protection measures.",Kadayanallur,9.0778543,77.3451861
27,10,10,2,2011,Tamil Nadu,villupuram,Villupuram,16,0,05-01-2011 00:00,10-01-2011 00:00,"Cases of fever reported from Village Keezhakondai, PHC / Block Vikkiravandi. District RRT with medical team visited the affected area. 7 sera samples tested for  Leptospirosis  found  negative.  4  sera samples sent  to  Zonal  Entomological Team (ZET) Cuddalore for Dengue and Chikungunya test; result awaited. Fever survey  done  in  the  affected  village.  Anti  larval  measures  undertaken  in  the mosquito  breeding sites.  IEC activities undertaken regarding  mosquito control measures and personal protection measures.","Keezhakondai, Vikkiravandi",12.0577635,79.5519969
28,49,49,12,2012,Tamil Nadu,Cuddalore,Cuddalore,32,0,17-03-2012 00:00,21-03-2012 00:00,"Cases reported from Village Thirukandeeswaram, PHC Nellikuppam, Block   Annagiramam.   District   RRT      investigated   the   outbreak. Treatment  of  patients  done  at  PHC  Nellikuppam.  5  serum  samples collected  and  sent  to  ZET  Lab,  Cuddalore  out  of  which  3  samples tested positive  for  Dengue  and  1  for   Chikungunya  by  IgM ELISA. Source   reduction   and   fogging   done.   IEC   activities   undertaken
regarding personal protection.","Thirukandeeswaram, Nellikuppam",11.7866822,79.6566949
29,287,287,31,2012,Tamil Nadu,Cuddalore,Cuddalore,15,0,04-08-2012 00:00,05-08-2012 00:00,"Cases   reported   from   Village   Aranthangi,   SC   Aranthangi PHC    Sri    Neduncherr,    Block    Kattumannarkoil,    District Cuddalore.   District  RRT team  investigated  the outbreak.  15 blood   smears   collected   were   found   negative   for   Malaria parasite.  Out  of  5  serum samples  collected,  1  serum sample was positive for Dengue ( Ig M ELISA). Anti larval activities and fogging done in the affected area.",Aranthangi,11.3141542,79.5104577
30,66,66,14,2012,Tamil Nadu,Dharmapuri,Dharmapuri,37,0,04-04-2012 00:00,07-04-2012 00:00,"Outbreak  reported  from  Village  Vathalpatti,  PHC  Poochur,  Block Pennagaram,   District  Dharmapuri.  District  RRT  investigated  the outbreak. Serum samples tested positive for Dengue by IgM ELISA.
Antilarval   activities   and   fogging   done.   Health   education   given regarding personal protection.","Vathalpatti,Poochur",11.9305796,77.8553421
31,619,619,43,2012,Tamil Nadu,Dharmapuri,Dharmapuri,11,0,22-10-2012 00:00,24-10-2012 00:00,"Cases reported from Village Genguchettipatti, SC Matlampatti, PHC Periyampatti  ,  Block  Karimangalam,  District  Dharmapuri.  District RRT visited the affected area. On investigation water collection was found  in  open  tanks,  tyres  and  barrels  in  the locality.  Cases  treated locally. All blood smears collected tested negative for malaria. Out of 11  serum  samples  collected  5  were  positive  for  Dengue  and  1  for Chikungunya  (IgM  ELISA).  Entomological  survey  in  the  affected village  revealed  CI  20.7  %,  HI  11.6%  and  BI  37.5%.  Anti  larval
activities and fogging done. IEC done.","Genguchettipatti, SC Matlampatti, PHC Periyampatti",12.3613556,78.2874772
32,763,763,50,2012,Tamil Nadu,Krishnagiri,Dharmapuri,11,0,11-12-2012 00:00,11-12-2012 00:00,"Cases  of  fever  with  arthralgia  reported  from  Village  Guddur,  SC Baleguli,  PHC  Nagarasampatti,  District  Krishnagiri.  District  RRT investigated  the  outbreak.   Cases  treated  at  local  health  centre.  All blood smears examined tested negative for malaria.   Out of 5 serum samples   collected,   1   sample   was   positive   for   Dengue.   Source
reduction and Anti-larval activities done. IEC done.","Guddur,  SC Baleguli,  PHC  Nagarasampatti",12.4148308,78.2809702
33,12,12,2,2012,Tamil Nadu,Dindigul,Dindigul,69,0,11-01-2012 00:00,14-01-2012 00:00,"Outbreak  reported  from  Village  K.Poosaripatty,  PHC Ayyalur,    and    Block    Vadamadurai.    District    RRT investigated  the  outbreak.  Out  of  20  Serum  samples  4 were  positive  for  Chikungunya  and  1  was  positive  for Dengue  (Ig  M  ELISA).   House  to  house  survey  done. All  cases  treated.   Source  reduction  and  fogging done.
IEC activities undertaken regarding personal protection.","K.Poosaripatty, Ayyalur,    Vadamadurai",10.4871156,78.1594849
34,79,79,16,2012,Tamil Nadu,Dindigul,Dindigul,12,0,16-04-2012 00:00,21-04-2012 00:00,"Cases  reported  from  Village  Kottaikaranpatty,  SC  Kanavaipatty, PHC Gopalpatty, Block Shanarpatty, District Dindigul. District RRT investigated  the  outbreak.  Entomological  survey  revealed  a  high density of mosquito larva in the area.  12 blood smears collected and examined  for Malarial  parasite.  All  tested  negative.  6 Blood serum samples  were  collected  and  sent  to  ZET,  Dindigul  for  serological investigation.  5 samples tested  positive for Dengue by IgM ELISA. Source  reduction  activities  with  Abate  application  done.  Fogging
operations undertaken. Medical team posted on site for treatment of patients. Health education given.","Kottaikaranpatty,Kanavaipatty",10.2705311,78.0591508
35,562,562,40,2012,Tamil Nadu,Dindigul,Dindigul,23,0,10-09-2012 00:00,,"Outbreak  of  fever,   myalgia   &  arthralgia   was  reported  from   Village  R. Kollapatti,  SC  Puliampatti,  PHC,  Guziliamparai,  District  Dindugul.  All  23 blood smear samples were negative for malaria parasite. 2 serum samples were
positive  for  Dengue  &  1  for  Chikungunya.  Anti-larval  activities,  fogging  & daily fever survey also done in the village. Health education imparted.","R. Kollapatti,  SC  Puliampatti,  PHC,  Guziliamparai",10.6848742,78.1158011
36,729,729,47,2012,Tamil Nadu,Erode,Erode,20,0,11-10-2012 00:00,,"Outbreak  reported  from  Village/SC  Ganagapuram,  PHC  Chithode,  Block  & District  Erode.  District  RRT  investigated  the  outbreak.  House  to  house  fever survey done. Affected cases were migrant labourers. Cases treated at GH Erode. Out of 10 serum samples collected and sent to ZET Coimbatore, 1 sample tested positive for Dengue. Source reduction and anti-larval activities undertaken. IEC done.","Ganagapuram,  PHC  Chithode",11.3197219,77.677508
37,447,447,38,2012,Tamil Nadu,Karur,Karur,17,0,13-09-2012 00:00,20-09-2012 00:00,"Cases   of   fever    with   myalgia   reported   from   Village   &   SC Mettuthirukampuliyur,   PHC   Kallapalli,   Block   Krishnarayapuram, District  Karur.  District  RRT  investigated  the  outbreak.    House  to house survey done.  Out of 6 serum samples collected 3 samples were positive for Dengue (IgM ELISA). All cases treated. Source reduction activities and fogging done.  Health treatment centre established.  IEC
done.", SC Mettuthirukampuliyur,10.9498281,78.2582935
38,485,485,38,2012,Tamil Nadu,Madurai,Madurai,79,5,08-09-2012 00:00,,"Outbreak reported from Village Periya Chittulotti, SC M.Subbulapuram, PHC &   Block   T.Kallupatti,   District   Madurai.   District   RRT   investigated   the outbreak. House to house fever survey done. 12 serum samples collected out
of which 3 samples were positive for Dengue and 2 samples for Leptospirosis. Further 5 serum samples collected; result awaited. Control measures taken.","Periya Chittulotti, SC M.Subbulapuram",9.6750074,77.8098745
39,48,48,12,2012,Tamil Nadu,Peramballur,Perambalur,22,0,24-03-2012 00:00,25-03-2012 00:00,"Cases   of   fever,   vomiting,   and   joint   pain   reported   from   Village Jayankondam,  PHC  Meensurtti,  Block  Jayankondam.  District  RRT visited  and  investigated  the  outbreak.Treatment  of  patients  done  at PHC  Meensurti.  7  Serum  samples  collected  and  sent  to  K.A.P.V Medical  College  Trichyout  of  which  1  sample  tested  positive  for Dengue by IgM ELISA. Antilarval activities and fogging done. Health
education given regarding personal protection."," Jayankondam,Meensurtti",11.2329557,78.8650742
40,50,50,12,2012,Tamil Nadu,Pudukkottai,Pudukkottai,64,0,19-03-2012 00:00,22-03-2012 00:00,"Cases   reported   from  Village   Karuppakontheru,   PHC   Kottaikadu,
Block   Karambakudi   (34cases)   and   Village   Karumbulikadu,   PHC Nagudi,  Block  Aranthangi  (30cases).  District  RRT   investigated  the outbreak.  All  patients  treated  at  PHC  Kottaikadu.  9  serum  samples collected and sent to ZET Lab, Trichy out of which 6 samples  tested positive for Dengue by IgM ELISA. Antilarval activities and fogging done. Health education given regarding personal protection.","Karuppakontheru, Kottaikadu",10.4054298,79.0828644
41,109,109,19,2012,Tamil Nadu,Pudukkottai,Pudukkottai,20,0,07-05-2012 00:00,13-05-2012 00:00,"Cases  reported   from  Village   Kallakottai,   PHC   Vellalaviduthi,
Block Gandarvakottai, District Pudukottai. District RRT visited the area   and    investigated   the    outbreak   and    on   epidemiologic investigation  found a high density of both larval  & adult form of Aedes  mosquito  in  the  area.  5  samples  collected  for  serological testing.  2  samples  tested  positive  for  Dengue  by  IgM  ELISA. Fogging operations and anti-larval activities carried out in the area. Chlorination of water sources done. Health education given.","Kallakottai, Vellalaviduthi",10.4902971,79.0955723
42,119,119,21,2012,Tamil Nadu,Pudukkottai,Pudukkottai,18,0,25-05-2012 00:00,26-05-2012 00:00,"Cases reported  from Village Vembangudi  East, SC Vembangudi, PHC   Merpanaikadu,   Block   Aranthangi,   District   Pudukottai. District  RRT investigate  the  outbreak.  6  serum  sample  collected out  of   which  2  tested   positive  for   Dengue  by  IgM   ELISA. Mosquito  containment   measures  undertaken.   Health   education
given.","Vembangudi  East, Vembangudi",10.2812022,79.1294516
43,124,124,20,2012,Tamil Nadu,Pudukkottai,Pudukkottai,27,0,13-05-2012 00:00,,"Outbreak  reported  from  Village  Mangankollaipatti,  HSC  Kanankkankadu,
PHC  Vanakkankadu,  Block  Karambakkudi,  District  Pudukottai.  26  blood smear  collected,  all  of  which  tested  negative  for  malaria.   5  serum  sample collected and sent to ZET, Trichy.  4 samples tested positive for Dengue and 3 positive   for   Chikungunya   IgM   ELISA.   Mosquito   containment   measures
undertaken. Health education given.","Mangankollaipatti,Kanankkankadu",10.4201856,79.0851065
44,219,219,26,2012,Tamil Nadu,Pudukkottai,Pudukkottai,15,1,20-06-2012 00:00,30-06-2012 00:00,"Cases   reported   from   Village   Arimalam   TP,    PHC Arimalam, Block Arimalam, District Pudukottai. District RRT investigated the outbreak. 3 Serum sample collected for testing for Leptospirosis & Dengue and sent to KAPV Medical  College,  Trichy.  2  samples  tested  positive  for Dengue  by  IgM  ELISA.  Chlorination  of  water  sources along  with  anti-larval  activities  &  fogging  operations
undertaken. Health education given.","Arimalam,Arimalam",10.2565565,78.8863541
45,477,477,39,2012,Tamil Nadu,Pudukkottai,Pudukkottai,22,0,22-09-2012 00:00,30-09-2012 00:00,"Outbreak  reported  from  Village  Vaithur,  SC  Vaithur, PHC    Thirumalairayapuram,    Block    Kunnandarkovil, District    Pudukottai.    District    RRT    investigated    the outbreak.  Out of 3 samples collected 2 were positive for Dengue   NS1   antigen   and   1   was   positive   for   (IgM
ELISA).   Vector    control   activities   such    as   source reduction and fogging done. IEC done.","Vaithur, PHC    Thirumalairayapuram",10.387536,78.828638
46,6,6,8,2012,Tamil Nadu,Ramanathapuram,Ramanathapuram,40,0,21-02-2012 00:00,23-02-2012 00:00,"Cases  of  fever  reported  from Village  Kulasekatakal,  SC  Athiyuthu, PHC   Chitharkottai   of   District   Ramanathapuram.   District   RRT investigated the outbreak. 7 serum samples collected, out of which 3 were    positive    for    Dengue    IgM    ELISA.    Door-to-door    fever surveillance done.   Anti-larval with Abate application  and anti-adult
measures  such  as  fogging  done.  Health  education  given  regarding personal protection measures.","Kulasekatakal, Athiyuthu,Chitharkottai ",9.3639356,78.8394819
47,13,13,2,2012,Tamil Nadu,Ramanathapuram,Ramanathapuram,30,0,10-01-2012 00:00,12-01-2012 00:00,"Outbreak   reported   from   Village   Thiruppullani,   SC
Velanur, PHC Venkulam.   District RRT investigated the outbreak.  Out  of  9  serum  samples  collected,  3  were positive  for  Dengue  Ig  M  ELISA.    House  to  House survey done. All cases treated.  Anti larval  measure and fogging    done.    Health    education    given    regarding
personnel hygiene and sanitation.",Thiruppullani,9.2837071,78.8262772
48,29,29,9,2012,Tamil Nadu,Ramanathapuram,Ramanathapuram,10,2,20-02-2012 00:00,23-02-2012 00:00,"Cases   of   fever   reported   from   Village   Victoria   Nagar,   SC Thangachimadam, PHC Thangachimadam, Block Mandapam of District    Ramanathapuram.    District    RRT    investigated    the outbreak.  8  serum samples  collected  and  sent  to  IDSP  priority lab,  Ramnad.   3  samples  tested   positive  for   Dengue,   1   for Leptospirosis.  Door-to-door fever surveillance,  anti-larval  work with  Abate  application,  and  anti-adult  measures  with  fogging
done. Health education given.","Victoria   Nagar,Thangachimadam",9.2873964,79.2461014
49,266,266,29,2012,Tamil Nadu,Ramanathapuram,Ramanathapuram,22,0,18-07-2012 00:00,20-07-2012 00:00,"Outbreak  reported  from  Village  Mathiyal,  SC  Erwadi, Block Kadaladi, District Ramnathapuram.   District RRT investigated   the   outbreak.   22   Blood   smear   tested negative  for  malaria  parasite.  Out  of  3  serum  samples tested 2 were positive for Dengue.  House to house fever survey  done.    Anti  Larval  activities  and  fogging  were carried out in the community.","Mathiyal,  Erwadi, Kadaladi",9.2110489,78.7144187
50,330,330,34,2012,Tamil Nadu,Ramanathapuram,Ramanathapuram,31,0,22-08-2012 00:00,24-08-2012 00:00,"Outbreak  reported  from  Village  Ekkakudi,  SC  Nallankudi, PHC       T.U.Mangai,       Block       Thiruppullani,       District Ramanthpuram.  District RRT investigated the outbreak. House to  house  fever  survey  done.  31  blood  smear  collected  werer negative   for   malaria   parasite.   Out   of   5   serum   samples collected,  2  samples were  positive  for Dengue (IgM ELISA). Anti  larval  (Abate  application)  and  fogging  done.  All  cases
were treated locally.  Health Education given.","Ekkakudi,Nallankudi",9.342531,78.75258
