id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
11,56,56,13,2011,karanataka,Mangalore,Dakshina Kannada,28,1,26-03-2011 00:00,31-03-2011 00:00,"Outbreak of fever reported from Village Lingappayya kadu, PHC Kemral, Taluka Attur. District  RRT visited the affected  area and investigated outbreak.  Out  of 8 serum  samples  tested  for  IgM  ELISA,  2  samples  found  positive  for  Dengue  at KMC.  Fever  survey  and  fogging  done  in  the  affected  village.  IEC  activities
undertaken  regarding  source  reduction  measures,  early  treatment  of  cases  and personal protection measures.","Lingappayya kadu, Kemral",13.0466103,74.8360918
12,245,245,28,2011,karanataka,Dakshin Kannada,Dakshina Kannada,2,1,14-07-2011 00:00,15-07-2011 00:00,"Case  reported   from   Village   Heleangady,   PHC  Surathkal,   Block  Mangalore. District RRT investigated the outbreak.   Paramedical staff deputed to the affected area  for  active  surveillance.  Sera  samples  found  positive  for  Dengue  IgM  test. Rapid fever survey, entomological surveillance, and fogging activities undertaken in  and  around  the  affected  village.  IEC  activities  undertaken  regarding  early
treatment of cases and personal protection measures.","Heleangady,Surathkal",13.0507946,74.7972185
13,249,249,28,2012,karanataka,Belgaum,Belgaum,13,0,06-07-2012 00:00,10-07-2012 00:00,"Cases  reported  from  urban  area  of  Nippani  Town,  Block Chikod,  District  Belgaum.  District  RRT  investigated  the outbreak.  8  blood  samples  collected  and  sent  to  District laboratory,   4   were   positive   for   Dengue   IgM   ELISA. House to house survey done. Entomological survey done. Source reduction and fogging activities undertaken in  the community. IEC regarding vector control imparted.","Nippani  Town, Chikod",16.4041668,74.3786387
14,106,106,19,2012,karanataka,Bellary,Bellary,52,0,05-05-2012 00:00,11-05-2012 00:00,"Outbreak reported from Village Varadapura  and  Kenchatanahalli, PHC Magimavinahalli,  Block H.B.Halli,  District  Bellary.  District RRT  investigated  the  outbreak.  House  to  house  survey  done  for finding  new  cases.   Out  of  15  blood  samples  analyzed,  3  tested positive  for   Dengue   by  IgM  ELISA.   All   blood   smears  were negative    for    malaria   parasite.    Entomological    survey    done. Temporary  clinic  organized  in  the  affected  area.   Distribution  of
halogen tablets done. IEC done.","Varadapura  and  Kenchatanahalli, Magimavinahalli",13.0416373,76.2616945
15,195,195,23,2012,karanataka,Bellary,Bellary,14,0,04-06-2012 00:00,,"Outbreak reported from Village Bommaghatta, PHC/CHC  C. Chornur, Block
Sandur,  District  Bellary.  District  RRT  investigated  the  outbreak.  Out  of  4 serum  samples  collected  and  sent  to  VIMS,  Bellary,  1  was  positive  for Dengue.  Blood  smears  found  negative  for  malaria.  House  to  house  survey done.  Source reduction and  fogging done.   Awareness  on the disease spread
and prevention given.","Bommaghatta, C. Chornur",14.9247247,76.5302536
16,190,190,24,2012,karanataka,Bijapur,Bijapur,15,0,12-06-2012 00:00,15-06-2012 00:00,"Cases  reported  from  Village  &  PHC/CHC  Kanamadi,  Block Kanamadi,  District  Bijapur.  District  RRT  investigated  the outbreak.    Out  of  6  samples  collected,  4  were  positive  for Dengue  (  Ig  M  ELISA).  House  to  house  fever  survey done. Entomological survey revealed; out of 385 houses searched 30 houses   were   positive   for   Aedes   mosquito;   out   of   1933 containers searched 185 were found positive for Aedes larva. Fogging done. Anti  larval  measures & Temephos application done   in   the   community.      IEC   activity   regarding   early
treatment of cases & personal protective measures done.","Kanamadi,Kanamadi",16.9308982,75.3834811
17,734,734,47,2012,karanataka,Gulbarga,Gulbarga,83,0,01-10-2012 00:00,,"In 44th week (week ending 4th November 2012) 25 cases of fever were reported from Village K. Bhosaga, PHC Bhopal Tegnur, Block Harsur, District Gulbarga. Further  58  fever  cases occurred till  2nd December  2012. Out  of total  83 serum samples  collected,  6  samples  were  positive  for  Dengue.  Control  measures undertaken.","K. Bhosaga, PHC Bhopal Tegnur, Block Harsur",17.3863984,76.9189301
18,155,155,22,2012,karanataka,Kolar,Kolar,20,0,24-05-2012 00:00,25-05-2012 00:00,"Cases  reported  from  Village  Kodikere,  PHC  Budikote,   Block Bangarpet, District Kolar.  District RRT investigated the outbreak. Entomological   survey   revealed   larval   breeding   sites   in   the community.  Out of 9 Serum samples collected 3 were  positive for Dengue ( NS1 rapid test). Anti larval  activities, source reduction, fogging   carried   out   in   the   affected   area.   Temporary   clinics
organized. Health education given."," Kodikere,Budikote",12.9031792,78.1304912
19,706,706,47,2012,karanataka,Kolar,Kolar,53,0,22-11-2012 00:00,25-11-2012 00:00,"Outbreak   of   fever   reported   from   Village   Vommansandra,   PHC Gukunte,  Block  Mulbagal,  District  Kolar.  District  RRT  investigated the  outbreak.  Cases  treated  at  local  health  centre.  Out  of  6  serum samples  collected,  4  samples  were  positive  for  Dengue.  Control
measures undertaken. IEC done."," Vommansandra,   PHC Gukunte,  Block  Mulbagal",13.1681707,78.3934573
20,752,752,48,2012,karanataka,Kolar,Kolar,91,0,22-11-2012 00:00,,"A total of 53 fever cases were reported in 47th week (ending on 25th November 2012)  from  Village  Vommansandra,  PHC  Gukunte,  Block  Mulbagal,  District Kolar.  Further  38  cases  occurred  till  9th  December  2012. Out  of  total  6  serum samples  collected,  4  samples  were  positive  for  Dengue.  Control  measures
undertaken. IEC done.","Vommansandra,  PHC  Gukunte",12.8799868,77.7529049
21,47,47,12,2012,karanataka,Raichur,Raichur,19,1,20-03-2012 00:00,24-03-2012 00:00,"Cases   reported   from  Village  N.Mallkapur,   PHC   Gandhal,   Block Raichur.   District   RRT   investigated   the   outbreak.   Medical   camp organized in the affected area and treatment of patients done. 19 serum samples  collected  and  sent  to Sentinal  Lab,  Raichur,  result  awaited.
Source   Reduction   and   fogging   activities   done.   IEC   undertaken regarding personal protection given.","N.Mallkapur,  Gandhal",15.9758085,77.4106671
22,112,112,18,2012,karanataka,Raichur,Raichur,31,0,28-04-2012 00:00,,"Outbreak  reported  from town  area  of Block  Sindhanur,  District  Raichur.  209 serum samples collected and sent to Vijayanagar Institute of Medical Sciences and Hospital,  Bellary.  Out of these,  31 samples tested positive for Dengue by IgM   ELISA.   Entomological   survey   done.   Source  reduction   activities  and
fogging done in the affected area. IEC undertaken.","Sindhanur, Raichur",15.7702099,76.7560495
23,95,95,17,2012,karanataka,Tumkur,Tumkur,26,0,11-04-2012 00:00,,"Outbreak  reported  from  Village  Siradadu,  PHC  Taruru,  Block  Sira,  District Tumkur. District RRT investigated the outbreak.  Out of 8 serum samples tested 4 were positive for   Dengue (Ig M ELISA) and 2 were positive for NS1 antigen for  Dengue.  House  to  house  survey  done  to  find  new  fever  cases.  Pyrethrum sprayed  and   fogging  done.  Cases  treated   symptomatically.     Mobile  clinic
organized. Health education  done."," Siradadu, Taruru",13.6284935,76.9859077
24,189,189,24,2012,karanataka,Tumkur,Tumkur,70,0,07-06-2012 00:00,12-06-2012 00:00,"Outbreak  reported  from  Village  Chikkabanagere,  PHC/CHC Chirathehalli,  Block  Sira,  District  Tumkur.  Block  Medical team  investigated  the  outbreak.    70  blood  smears  collected tested  negative  for  malaria.  Out  of  6  samples  collected  all were  positive  for Dengue (IgM ELISA).  Indoor  fogging and anti  larval  activity  done  in  the  community.    Mobile  clinics
were set up for treating cases.  Effective measures are taken.","Chikkabanagere,  Chirathehalli",13.9818222,76.9571046
25,265,265,29,2012,karanataka,Tumkur,Tumkur,30,0,11-07-2012 00:00,20-07-2012 00:00,"Outbreak   reported   from   Village   C.S.G.Palya,   PHC Thovinakere,    Block    Koratagere,    District    Tumkur. District  RRT  investigated  the  outbreak.  Blood  smears collected and tested negative for malaria parasite. Out of 3  samples  collected,  2  were  positive  for  Dengue  (NS1
antigen). Effective measures taken.","C.S.G.Palya, Thovinakere",13.5535903,77.0901309
26,80,80,16,2013,karanataka,Belgaum,Belgaum,25,0,09-04-2013 00:00,,"Outbreak reported from Village/PHC Vantamuri, Block/District Belgaum. District RRT investigated the outbreak. House to house fever survey done. Entomological survey done.  Cases  treated  symptomatically.  Out  of 8  serum  samples  collected  4 samples were positive for Dengue (IgM ELISA). Control measures undertaken.","Vantamuri,Belgaum",16.0313435,74.5331455
27,267,267,29,2013,karanataka,Chamarajanagar,Chamrajnagar,30,0,12-07-2013 00:00,16-07-2013 00:00,"Cases of fever reported from Baragi colony of Village Deshipura PHC Baragi, Block Gundlupet, District Chamarajanagar. District RRT      investigated      the      outbreak.      All      cases      treated symptomatically.  Out  of 2  serum  samples collected  and  sent  to MMC Mysore, 1 sample was positive for Dengue (IgM ELISA). Source reduction activities done. IEC activities regarding vector
control measures done at schools and Baragi colony area.","Deshipura , Baragi, Gundlupet",11.8567155,76.5661622
28,674,674,45,2013,karanataka,Chamarajanagar,Chamrajnagar,16,0,07-11-2013 00:00,09-11-2013 00:00,"Cases  of  fever  with  headache,  arthralgia,  retro orbital  pain  reported from  Village  &  PHC/CHC  Gopinatham,  Block  MM  Hills,  District Chamarajnagar.  Active  search  for  fever  cases  done.  Cases  treated symptomatically.  Out of 8 serum samples collected, 2 samples were positive   for   Dengue   (IgM  ELISA).   Entomological   survey  done. Antilarval   activities   and   fogging   done.   Health   education   given
regarding vector control measures.",Gopinatham,12.0524252,77.6987029
29,301,301,32,2013,karanataka,Chitradurga,Chitradurga,14,0,03-08-2013 00:00,08-08-2013 00:00,"Cases of fever with arthralgia and myalgia reported from Village Vijapurar, PHC Vijapura K, Block/District Chitradurga.  District RRT  investigated  the  outbreak.  Active  search  for  fever  cases done.   Cases   treated  at   local   health   centre.   5   blood   smears collected  were  negative  for  malaria.  2  serum  samples  collected which  tested  positive  for  Dengue  (IgM  ELISA).  Entomological
survey  revealed;  HI  10.74,  CI  18.7,  BI  13.    Control  measures undertaken. Fogging done in the affected area.", Vijapurar,14.2250932,76.3980464
30,695,695,45,2013,karanataka,Gadag,Gadag,37,0,28-10-2013 00:00,,"Cases of fever with body ache and joint pain reported from Vilage Chinchali, PHC   Chinchali,   Block/District   Gadag.   Medical   team   investigated   the outbreak. House to house survey done.  All cases treated symptomatically. 14 blood smears collected were negative for  malaria. Out of 10 serum samples
collected 5 samples positive for Dengue NS1 Antigen. Entomological survey done. Health education given.","Chinchali, PHC   Chinchali",16.5633271,74.8185446
31,412,412,36,2013,karanataka,Kolar,Kolar,22,0,03-09-2013 00:00,,"Cases  of fever  with  arthralgia and myalgia reported  from Villages  Hulibele and Junjanahalli, PHC Boodikote, Block Bangarpet, Distrcit Kolar.   District RRT   investigated   the   outbreak.   House   to   house   fever   survey   done. Symptomatic  treatment  given  to  cases.  3  serum  samples  collected  were
positive for Dengue (IgM ELISA). Fogging done in the affected area.",Hulibele and Junjanahalli,12.9263918,78.1407651
32,126,126,21,2013,karanataka,Kolar,Kolar,14,0,20-05-2013 00:00,21-05-2013 00:00,"Cases  of  fever  with  body pain   reported  from  Village Arehalli, PHC   Kolar,   District   Kolar.   Medical   team   investigated   the outbreak.  Active  search  for  fever  cases  done.  Cases  treated symptomatically.  Out  of  3  serum  samples  collected,  1  sample was  positive  for  Dengue  (NS1  Antigen).  Anti-larval  activities
done.","Arehalli,Kolar",13.1703516,78.1193823
33,141,141,20,2013,karanataka,kolar,kolar,16,0,12-05-2013 00:00,15-05-2013 00:00,"Cases of fever with arthralgia and myalgia reported from Village Gudanahalli,  PHC  Huladenhalli,  Block  Malur,  District  Kolar. Medical  team  investigated  the  outbreak.  House  to  house  fever survey  done.  Cases  treated  symptomatically.  3  cases  treated  at Govt. Hospital. 2 serum samples collected which tested positive
for  Dengue  (NS1  Antigen).  Anti-larval  activities  and  fogging done. IEC done.","Gudanahalli, Huladenhalli",12.987322,77.959588
34,142,142,20,2013,karanataka,kolar,kolar,21,0,11-05-2013 00:00,18-05-2013 00:00,"Cases    of    fever    with    body   ache    reported    from    Village Kondasandra,  PHC  Holur,  Block/District  Kolar.  Medical  team investigated  the  outbreak.  House  to  house  fever  survey  done. Cases  treated.  Out  of 3  serum  samples  collected,  1  sample was positive   for   Dengue   (IgM   ELISA).   Entomological   survey
revealed; HI 12.5%. Anti-larval activities and fogging done.","Kondasandra,Holur",13.2875743,78.2352888
35,221,221,26,2013,karanataka,Kolar,Kolar,42,0,28-06-2013 00:00,28-06-2013 00:00,"Cases  of  fever  reported  from  Dadireddyhalli  village  of  Holur PHC under Kolar taluka. District RRT investigated the outbreak. Two  blood  samples  collected  were  found  positive  by  Dengue IgM  ELISA.  Fever  and  larval  surveys  done,  Aedes  Aegypti
present. All cases treated, source reduction and advocacy meeting for vector control done.","Dadireddyhalli,Holur ,Kolar taluka",13.2774525,78.2477963
36,357,357,34,2013,karanataka,Kolar,Kolar,44,0,06-08-2013 00:00,,"Cases of fever with joint pain reported from Village/SC Kadirenahalli, PHC Budikote,  Block  Bangarpet,  District  Kolar.    District  RRT  investigated  the outbreak.  Case  treated  symptomatically.  2  serum  samples  collected  were positive  for  Dengue  (NS1  Antigen).  Entomological  survey  done.  Source
reduction activities done.   Health education given.","Kadirenahalli, Budikote",13.000694,78.0951431
37,316,316,33,2013,karanataka,Chikkaballapur,Chickaballapura,15,0,17-08-2013 00:00,18-08-2013 00:00,"Cases  of  fever  with  myalgia,  retro-orbital  pain  reported  from Village  Yallampalli,  SC  Nadimpalli  Block  Bagepalli,  District Chikkaballapur.   District RRT investigated the outbreak. House to house survey done. Symptomatic treatment given to cases.   2 serum  samples  collected  which  were  positive  for  Dengue  NS1
antigen. Health education given.",Yallampalli,13.7454205,77.8365613
38,127,127,20,2013,karanataka,Mysore,Mysore,46,0,13-05-2013 00:00,,"Cases  of  fever  with  body  ache  reported  from  Village  Dhanagalli,  CHC Jayapura, District Mysore. District RRT investigated the outbreak. House to house fever survey done. Temporary medical camp organized in the locality. Cases treated. 15 blood  samples collected  which  tested positive for  Dengue
(NS1 Antigen). Anti-larval activities and fogging done. IEC done.","Dhanagalli, Jayapura",12.2044598,76.5538806
39,143,143,20,2013,karanataka,Mysore,Mysore,24,0,10-05-2013 00:00,19-05-2013 00:00,"Cases    of    fever    with    body    pain    reported    from    Village Mosarahalla,  PHC  Sagare,  Block  HD  Kote,  District  Mysore. District  RRT  investigated  the  outbreak.  Cases  were  treated  at PHC  Sagare  and  GH  HD  Kote.   Out   of  10  serum   samples collected,  2  samples  were  positive  for  Dengue  (IgM  ELISA).
Fogging done in the affected area.","Mosarahalla, Sagare",11.9837961,76.373573
40,159,159,22,2013,karanataka,Mysore,Mysore,23,0,01-06-2013 00:00,02-06-2013 00:00,"Cases  of  fever  with  headache  and  body  ache  reported  from Village Saraswathipuram, PHC Hunsur, District Mysore. District RRT  investigated  the  outbreak.  House  to  house  fever  survey done.   Cases  treated.   Out   of  14   serum   samples  collected,   9 samples were positive for  Dengue (NS1 Antigen) and 1 sample was positive for Dengue (IgM ELISA). Anti-larval activities and
fogging done.", Saraswathipuram,12.3024485,76.6308683
41,172,172,23,2013,karanataka,Mysore,Mysore,21,0,30-05-2013 00:00,03-06-2013 00:00,"Cases  of  fever  with  headache  and  body  pain  reported  from Village/PHC  Beerihundi,  Block/District  Mysore.  District  RRT investigated  the  outbreak.  Active  search  for  fever  cases  done. Cases  treated  at  local  health  centre.  Out  of  8  serum  samples collected,  3  samples  were  positive  for  Dengue  (NS1  Antigen).
Anti-larval activities done.", Beerihundi,12.2751575,76.5408753
42,173,173,22,2013,karanataka,Mysore,Mysore,36,0,27-05-2013 00:00,,"Cases of fever with body ache reported from Village/PHC Ravanduru, Block Periyapatna, District Mysore. District RRT investigated the outbreak. House to house fever survey done. Cases treated. Out of 14 serum samples collected, 9  samples  were  positive  for  Dengue  (NS1  Antigen).  Anti-larval  activities
done. IEC done.","Ravanduru, Periyapatna",12.4331532,76.192864
43,200,200,23,2013,karanataka,Mysore,Mysore,11,0,27-05-2013 00:00,,"Cases  of  fever  with  body  pain  reported  from  Village  Byadarahalli,  SC Siddanakoppalu,  PHC  Malali,  Block  K  R  Nagar,  District  Mysore.  Medical team  visited  the affected  area. Cases treated  at  local health centre. 2  serum samples collected which tested positive for Dengue (IgM ELISA). IEC done."," Byadarahalli, Siddanakoppalu",12.4474814,76.3487124
44,201,201,23,2013,karanataka,Mysore,Mysore,10,0,04-06-2013 00:00,,"Cases   of   fever   with   arthralgia   and   myalgia   reported   from   Village Doddamulagudu, SC Karalikoppalu, PHC Doddamulagudu, Block TN Pura, District Mysore. Medical team visited the affected village. Active search for fever cases done. Cases treated locally. Out of 4 serum samples collected; 2
samples were positive for Dengue (IgM ELISA). Fogging done.", Doddamulagudu,12.4358402,76.9153281
45,222,222,25,2013,karanataka,Mysore,Mysore,11,0,17-06-2013 00:00,,"Cases reported from Village Bylakuppe, PHC Bylakuppe, Taluk Periyapatna. DVBDCO and THO team visited the area. Breeding of Aedes larva found. 4 of 11 samples tested for Dengue IgM were positive by Capture ELISA (NIV Kit). Case management  and rapid  fever surveillance done.  Health education
on protective clothing, use of bed nets and source reduction done.","Bylakuppe, Bylakuppe",12.4025539,75.9811564
46,333,333,34,2013,karanataka,Mysore,Mysore,14,0,19-08-2013 00:00,25-08-2013 00:00,"Cases of fever  with body ache reported from Village/PHC/CHC
N.R.  Mohalla,  District  Mysore.  District  RRT  investigated  the outbreak.  Cases  treated  at  local  health  centre.  5  serum  samples collected   tested   positive   for   Dengue   (IgM  ELISA).   Control
measures undertaken. IEC done.","N.R.  Mohalla, Mysore",12.3275888,76.6642106
47,352,352,35,2013,karanataka,Mysore,Mysore,16,0,23-08-2013 00:00,01-09-2013 00:00,"Cases of fever with joint pain reported from urban area of AIWC Mandi  Mohalla,  Mysore  city,  District  Mysore.    District  RRT investigated the outbreak. House to hose fever  survey done. All case treated symptomatically. Out of 5 serum samples collected,
4    samples    were    positive    for     Dengue    (IgM    ELISA). Entomological  survey  done.  anti  larval  activities  and  fogging done.   IEC done.","Mandi  Mohalla,  Mysore",12.3178023,76.6545067
48,383,383,35,2013,karanataka,Raichur,Raichur,20,0,20-08-2013 00:00,,"Cases  of  fever  reported  from  Village  Hirehanagi,  PHC  Kavithal,  Block Manvi,  District  Raichur.  Medical  team  investigated  the  outbreak.  House  to house fever survey done. Cases treated. Out of 6 serum samples collected, 2
sample  was  positive  for  Dengue  (IgM  ELISA).  Anti-larval  activities  and fogging done. IEC done.","Hirehanagi,  PHC  Kavithal",16.1853136,77.3405577
49,317,317,33,2013,karanataka,Raichur,Raichur,40,0,11-08-2013 00:00,14-08-2013 00:00,"Cases of fever with myalgia reported from   urban areas RH1 & RH5, Raichur town, District Raichur.   District RRT investigated the  outbreak.  House  to  house  survey  done.  All  cases  treated symptomatically. Entomological survey done.   Out of 22 serum samples  collected  2  serum  samples  were  positive  for  Dengue (IgM   ELISA).   Source   reduction   activity  undertaken.   Vector
control measures undertaken. Health education given.",Raichur,16.216018,77.3565608
50,334,334,34,2013,karanataka,Raichur,Raichur,20,0,20-08-2013 00:00,25-08-2013 00:00,"Cases  of  fever  reported  from  Village  Malladevargudda,  PHC Arekera,   Block   Devadurga,   District   Raichur.   District   RRT investigated  the  outbreak.  House  to  house  fever  survey  done. Cases treated. Out of 14 serum samples collected, 1 sample was positive  for  Dengue  (IgM  ELISA).  Anti-larval  activities  and
fogging done.","Malladevargudda, Arekera",16.216018,77.3565608
51,335,335,34,2013,karanataka,Raichur,Raichur,21,0,21-08-2013 00:00,25-08-2013 00:00,"Cases  of  fever  reported  from  Village  Mullur,   PHC  Harapura, Block Sindhanur, District Raichur. District RRT investigated the outbreak.   Cases   treated   symptomatically.   Out   of   13   serum samples  collected,  2  samples  were  positive  for  Dengue  (IgM
ELISA). Control measures undertaken.","Mullur,Harapura",15.858501,76.6928829
52,160,160,22,2013,karanataka,Shimoga,Shimoga,22,0,22-05-2013 00:00,02-06-2013 00:00,"Cases   of   fever   with   body   pain   reported   from   Village/SC Malavalli,  Block  Shokaripura,  District  Shimoga.  District  RRT investigated  the  outbreak.  Active  search  for  fever  cases  done. Cases treated symptomatically.   All 10 serum samples collected, tested  positive  for  Dengue  (NS1  Antigen)  and  2  samples  were positive for Dengue (IgM ELISA). Gram Panchyat instructed for
maintenance  of  proper  sanitation  and  observe  dry  day  once  a week in the community.", Shokaripura,14.2673037,75.3557927
53,175,175,23,2014,karanataka,Bangalore urban,Bangalore,18,0,02-06-2014 00:00,03-06-2014 00:00,"Cases  reported  from  Village  Hoodi  Chikkabasavanapura, PHC / CHC KR Pura, Taluk East, District Bangalore. DRRT investigated  the  outbreak.  18  blood  slides  were  drawn  for Malaria  parasite;  all  negative  for  Malaria  Parasite,  2  blood samples were collected & sent to NIV Pune for Chikungunya &  Dengue;  out  of  which  1  is  positive  for  dengue  by  IgM ELISA.   Temporary  clinic   was   established.   Symptomatic treatment given. Source reduction activities carried out. IEC done and pamphlets were distributed.",Hoodi  Chikkabasavanapura,12.992277,77.716146
54,453,453,38,2014,karanataka,Bangalore urban,Bangalore,20,0,14-09-2014 00:00,16-09-2014 00:00,"Cases         reported         from         Village Ramachandrapura,   PHC   Tindlu,   Taluk Bangalore  North,  Distt  Bangalore  Urban. RRT investigated the outbreak. Two out of five   serum   samples   tested   positive   for Dengue  by  IgM  ELISA.  House  to  house survey  done.  Larval  survey  done.  Out  of
345    houses    searched    53    had    larval breeding. Health education given.","Ramachandrapura,   PHC   Tindlu,   Taluk Bangalore  North",13.0063519,77.5496052
55,290,290,31,2014,karanataka,Bellary,Bellary,31,0,21-07-2014 00:00,28-07-2014 00:00,"Cases  of fever  reported  from Village  Pujarahalli  Thanda, SC  PHC/CHC  Hudem,  Taluk  Kudligi,  District  Bellary. District  RRT investigated  the outbreak.  Active search  for cases done. Symptomatic treatment given. Out of 05 serum samples sent,  04  samples tested  positive  for Dengue  IgM ELISA. Entomological survey done .Source reduction and anti   larval    activities   undertaken.IEC   done   regarding personal protective measures."," Pujarahalli  Thanda,  Hudem",14.622223,76.5305713
