id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
24,1486,1486,45,2019,Uttar Pradesh,Farrukhabad,Farrukhabad,12,0,11-02-2019 00:00,11-04-2019 00:00,"Cases  reported  from  Village  Jahanganj,  Block Kamalganj.     District     RRT     investigated     the outbreak.  State  and  District  NVBDCP  officials were informed. House to house survey conducted. A  total  of  85  blood  smears,  12  blood  samples collected;  all  smears  were  negative  for  Malaria and  all  12  samples  were  positive  for  Dengue  by card test. All cases were treated symptomatically. Health   camp   organized   in   the   affected   area. Source    reduction    and    anti    larval    activities undertaken.     Waste      management      measures undertaken. Health education given.","  Jahanganj,  Block Kamalganj",27.2590797,79.6319636
25,1439,1439,43,2019,Uttar Pradesh,Fatehpur,Fatehpur,6,0,30-09-2019 00:00,,"Cases  reported  from  Usraha  Khera,  Nama,  Mau,  Malwa, Fatehpur, Ward No- 31, Chandiyana, Fatehpur, 59 Lala Bazar, Qaziyana, Near Shiya Jama Masjid, Ward No-28 Uttari Murain Tola Near Imam Bada, Fatehpur, Ward No �3, Purani, Bazar, Gazipur,  Fatehpur,  Village  Nonara,  Post  Budwa,  Fatehpur. District  RRT  investigated  the  outbreak.  State  and  District NVBDCP officials were informed.  Cases presented with fever, headache  and  pain  abdomen.  A  total  of  06  blood  samples collected and tested at GSVM Medical College Kanpur and all were found positive for dengue by IgM ELISA. All cases were
treated     symptomatically.     Source     reduction     activities undertaken. Health education given.","Usraha  Khera,  Nama,  Mau,  Malwa, Fatehpur, Ward No- 31 Fatehpur ",26.0354787,80.7061947
26,1496,1496,45,2019,Uttar Pradesh,Fatehpur,Fatehpur,6,0,14-10-2019 00:00,,"Cases reported  from Village  Kalana, Block Deomai. District RRT  investigated  the  outbreak.  State  and  District  NVBDCP officials were informed. Cases presented with fever, headache and  vomiting.  A  total  of  16  samples  collected  and  tested  at GSVM, Kanpur, 06 were positive for Dengue by IgM ELISA.
All  cases  were  treated  symptomatically.  Fogging  and  anti larval measures undertaken. Health education given.","  Kalana, Block Deomai",26.0833988,80.7228277
27,1588,1588,51,2019,Uttar Pradesh,Fatehpur,Fatehpur,8,0,18-11-2019 00:00,,"Cases  reported  from  Village  H.No  1050,  Ward-12  Uattari Bazar   Bindaki   Fatehpur,      Jnata,   Bahrauli,   Mansoorpur, Kandhiya,  Rusia,  Kullihar,  Post  Bindaki,  Khoonta,  District RRT  investigated  the  outbreak.  State  and  District  NVBDCp officials were informed. A total of 08 blood samples collected and  sent  to  GSVM,  MC  Kanpur  were  found  positive  for Dengue  by  IgM  ELISA.  All  cases  treated.  Health  education given.","  H.No  1050,  Ward-12  Uattari Bazar   Bindaki   Fatehpur,      Jnata,   Bahrauli,   Mansoorpur, Kandhiya,  Rusia,  Kullihar,  Post  Bindaki,  Khoonta",25.9718516,80.5160608
28,1254,1254,36,2019,Uttar Pradesh,Jalaun,Jalaun,5,0,23-08-2019 00:00,23-08-2019 00:00,"Cases reported from several blocks Kadaura, Jalaun, Chhriya, Pindari,  Kuthond.  District  RRT  investigated  the  outbreak. House to house survey done. 5 serum samples collected and sent  to  GMC,  Jhansi;  were  found  positive  for  Dengue  (IgM ELISA). All cases treated symptomatically. Source reduction activity and fogging done in the affected area. Entomological
survey done. Health education given.","Kadaura, Jalaun, Chhriya, Pindari,  Kuthond",25.9852907,79.837296
29,1581,1581,50,2019,Uttar Pradesh,Jalaun,Jalaun,15,0,16-10-2019 00:00,,"Cases  reported  from  several  villages  Chounk,  Kishanpur, Koripur,     Shadatpur,     PHC     Dakore     Rajendra     Nagar, Kadaura,Dakore,  Dakore  Police  line,  Block  Dakore,  Patel Nagar  Orai,  Dakore,  Kadaura,  Pindari,  Chhiriya,  kadaura, Madhogarh. District RRT investigated the outbreak. . State and District  NVBDCP  officials  were  informed.  House  to  house fever survey done. 5 blood sample collected and sent to Jhansi Medical Collage; were positive for Dengue (IgM ELISA). All cases  treated   symptomatically.   Source   reduction  activities undertaken. Health education given.","s  Chounk,  Kishanpur, Koripur,     Shadatpur,     PHC     Dakore     Rajendra     Nagar, Kadaura,Dakore,  Dakore  Police  line,  Block  Dakore,  Patel Nagar  Orai,  Dakore,  Kadaura,  Pindari,  Chhiriya,  kadaura, Madhogarh",25.9852726,79.8340352
30,1418,1418,42,2019,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,8,0,23-09-2019 00:00,23-09-2019 00:00,"Cases  reported  from  Sadar,  Shahpur,  Purkazi,  Charthawal. District  RRT  investigated  the  outbreak.  State  and  District NVBDCP  officials  were  informed.  House  to  house  survey done.  Out  of  46  blood  samples  collected;  8  samples  were positive   for   Dengue   (IgM   ELISA).    All   cases   treated symptomatically.     Entomological     survey    done.     Source
reduction activities undertaken. Health education given.","Sadar,  Shahpur,  Purkazi,  Charthawal",29.3535452,77.5454909
31,1366,1366,40,2019,Uttar Pradesh,Saharanpur,Saharanpur,21,0,10-01-2019 00:00,10-01-2019 00:00,"Cases reported from Villages Behra Sandal Sing, Hareti and Baroli, Khari Bans, Ambehta Moahan, CHC    Muzaffrabad,    Nakur,    Nanauta,    Block Muzaffrabad,   Nakur,   Nanauta.   District   RRT investigated   the   outbreak.   State   and   District NVBDCP officials were informed. House to house survey  done.  Out  of  33  blood  samples  collected and sent to SSH Lab Saharanpur; result awaited. All    cases    treated    symptomatically.    Source
reduction activities undertaken. Health education given.","s Behra Sandal Sing, Hareti and Baroli, Khari Bans, Ambehta Moahan, CHC    Muzaffrabad,    Nakur,    Nanauta,    Block Muzaffrabad",30.049059,77.6798814
32,1497,1497,45,2019,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,5,0,30-10-2019 00:00,,"Cases  reported  from  Village  Jafarpur,  Block  Thanabhawan, Shamli.  District  RRT  investigated  the  outbreak.  State  and District  NVBDCP  officials  were  informed.  Cases  presented with headache, fever, arthralgia and pain abdomen. A total of 05 blood samples were collected and tested at LLRM, result awaited. All cases were treated symptomatically. Health camp organized    in    the    affected    area.    Anti-larval    activities
undertaken. Health education given.","  Jafarpur,  Block  Thanabhawan",29.6332253,77.3152116
33,1225,1225,35,2020,Uttar Pradesh,Fatehpur,Fatehpur,7,0,08-11-2020 00:00,,"Cases  reported  from  Village  Mangalpur  Takauli  &  Nonara, CHC   Amauli   Fatehpur.   District   RRT    investigated   the outbreak.    State    and    District    NVBDCP    officials    were informed. House to house survey conducted. Cases presented with fever, cough and headache. A total of 10 blood samples
were collected and result awaited. All cases treated. Fogging done in the affected area. Health education given.","  Mangalpur  Takauli  &  Nonara, CHC   Amauli   Fatehpur",26.012802,80.3097623
34,1226,1226,35,2020,Uttar Pradesh,Fatehpur,Fatehpur,18,1,08-09-2020 00:00,,"Cases   reported   from   Village   Bahrauli,   PHC   Gopalganj, Malwan  Fatehpur.  District  RRT  investigated  the  outbreak. State and District NVBDCP officials were informed. House to house  survey  conducted.  Cases  presented  with  fever,  cough and  headache.  A total of 18  blood  samples collected  and  08 samples  sent  to  KGMC  Lucknow,  result  awaited.  All  cases
treated.  Fogging  done  in  the  affected  area.  Health  education given.","   Bahrauli,   PHC   Gopalganj, Malwan  Fatehpur",25.91766,80.8018919
35,1398,1398,41,2020,Uttar Pradesh,Fatehpur,Fatehpur,5,0,10-06-2020 00:00,10-08-2020 00:00,"Cases  reported  from  Village  Nasheniya,  CHC Amauli  Block  Amauli  Fatehpur.  District  RRT investigated   the   outbreak.   State   and   District NVBDCP officials were informed. House to house survey conducted.   Cases presented with fever and headache.  A  total  of  12  blood  samples  collected and sent to KGMU, Lucknow and 05 were found to be positive for Dengue by IgM ELISA. All cases
treated. Fogging done. Source reduction activities undertaken. Health education given.","  Nasheniya,  CHC Amauli  Block  Amauli  Fatehpur",26.0125593,80.2982413
36,1423,1423,41,2021,Uttar Pradesh,Agra,Agra,43,1,09-09-2021 00:00,,"Cases reported from Block Pinahat, Etmadpur & Khandoli, Shamsabad  &  Fatehabad,  District  Agra.    Blood  samples were  sent  to  SNMC  Agra  and  DH  Agra  for  further  lab analysis,   out  of   which   29   samples   were   found   to   be positive for Dengue by NSI antigen and 14 samples  were found  to  be  positive  for  Dengue  by  IgM  ELISA.  District RRT   investigated   the   outbreak.   Health   Education   was given.","Block Pinahat, Etmadpur & Khandoli, Shamsabad  &  Fatehabad",27.3082404,78.0292556
37,1334,1334,39,2021,Uttar Pradesh,Auraiya,Auraiya,34,0,28-09-2021 00:00,10-01-2021 00:00,"Cases  reported  from  Village  Yakubpur,  Nagla Vaish, SC Yakubpur, Umrendi, PHC Yakubpur, Umrain,     CHC     Airwakatra,     Block     Sahar, Airwakatra,   District   Auraiya.   Cases  presented with  fever  and  bodyache.  31  blood  slides  and seven  blood  samples  were  sent  for  lab  analysis, of these all were found negative for Malaria and three   blood   samples   were  found   positive   for Dengue     by     IgM     ELISA.     District     RRT investigated the outbreak.   Health education was
given.","  Yakubpur,  Nagla Vaish, SC Yakubpur, Umrendi, PHC Yakubpur, Umrain,     CHC     Airwakatra,     Block     Sahar, Airwakatra,   District   Auraiy",26.764825,79.7161493
38,1526,1526,46,2021,Uttar Pradesh,Auraiya,Auraiya,43,0,18-11-2021 00:00,20-11-2021 00:00,"Cases  reported  from  Village  Jaura  Purwa,  SC Bhasen,   PHC   Khanpur,   CHC/Block   Ayana, District  Auraiya.  Five  blood  samples  collected and sent to GSVM, Kanpur. Of these, three were found   positive   for   Dengue   by   IgM   ELISA. District  RRT  investigated  the  outbreak.  Health
education was given.","  Jaura  Purwa,  SC Bhasen,   PHC   Khanpur,   CHC   Ayana",26.4612183,79.3444483
39,1306,1306,38,2021,Uttar Pradesh,Bareilly,Bareilly,158,5,23-09-2021 00:00,23-09-2021 00:00,"Cases  reported  from  Block  Bhojipura  &  Urban Cases    of    Bareilly,    District    Bareilly.    Cases presented    with   headache,    retro-orbital   pain, nausea, vomiting and myalgia. Out of 832 blood samples, 158 samples were found to be positive for   Dengue   by   IgM   ELISA.   District   RRT investigated  the  outbreak.  Health  education  was given. Death details?",Block  Bhojipura and  Bareilly,28.5155022,79.456325
40,1025,1025,25,2021,Uttar Pradesh,Farrukhabad,Farrukhabad,7,0,26-06-2021 00:00,26-06-2021 00:00,"Cases       reported       from      Village�Bahorikpur, Jahanganj,  Kamalganj.  10  samples  were  sent  for further  lab  investigation, out  of  which 07  samples were  found  to  be  positive  for  Dengue  by  IgM ELISA.  District  RRT  investigated  the  outbreak. Health education was given.","Bahorikpur, Jahanganj,  Kamalganj",27.2590797,79.6319636
41,1228,1228,35,2021,Uttar Pradesh,Firozabad,Firozabad,575,5,09-02-2021 00:00,09-02-2021 00:00,"Cases   reported   from   entire   Urban   blocks   of District   Firozabad.   A   total   of   10870   blood samples   were   sent   to   KGMU   Lucknow   and District Hospital Firozabad for IgM ELISA   out of  which 5754  were tested  positive  for Dengue. Central  and  State  level  RRTs  were  deputed  for containment  of  outbreak.  Vector  indices  were very high and indoor water collections were main source   of   breeding.   Intensive   vector   control measures  were  initiated  in  the  area  along  with
IEC.",District Hospital Firozabad ,27.1591961,78.3957331
42,1337,1337,38,2021,Uttar Pradesh,Ghaziabad,Ghaziabad,388,0,31-08-2021 00:00,,"Cases    reported    from    Village    Vijay    Nagaar,    CHC Muradnagar,   District   Ghaziabad.   Cases   presented   with fever and headache. 25 blood samples were sent to DPHL, MMG.  Of  these,  six  samples  were  found  positive  for Dengue  by  IgM  ELISA.  District  RRT  investigated  the
outbreak.  Health education was given.","    Vijay    Nagaar,    CHC Muradnagar",28.7715141,77.5131013
43,1378,1378,39,2021,Uttar Pradesh,Ghazipur,Ghazipur,9,0,20-09-2021 00:00,,"Cases      reported      from      Village      Jeerpur,      Barura, Post/CHC/Block    Karanda,    Post/SC    Dedhgava,    Block Reotipur,  SC  Malethi,  CHC/Block  Birno,  Sadar  (Urban Dealth  Centre),  District  Ghazipur.  Nine  blood  samples were  sent  to  IMS  BHU  Varanasi.  Of  these,  four  samples were   found   positive   by   IgM   ELISA.   District   RRT investigated  the  outbreak.  Anti-larval  spray  was  used  and
fogging  was  done.  Health  education  was  given  regarding importance of vector control measures.","      Jeerpur,      Barura, Post/CHC    Karanda,    Post    Dedhgava,    Block Reotipur,  SC  Malethi,  CHC  Birno,  Sadar  (Urban Dealth  Centre)",25.5374707,83.7122162
44,1401,1401,40,2021,Uttar Pradesh,Ghazipur,Ghazipur,12,0,20-09-2021 00:00,,"Cases     reported     from     Village     Badaura,     Malethi, Karmudinpur,    Jirpur,    SC    Malethi,    Block    Reoripur, Ghazipur  Urban,  District  Ghazipur.  Cases  presented  with fever  and  headache.  12  blood  samples  were  sent  to  BHU Varanasi. Of these, three samples were found positive  for Dengue  by  IgM  ELISA.  District  RRT  investigated  the outbreak.  Anti-larval  spray  was  used  and  fogging  done. Health education was given regarding importance of vector
control measures.","     Badaura,     Malethi, Karmudinpur,    Jirpur,    SC    Malethi,    Block    Reoripur, Ghazipur  Urban",25.7020013,83.5398838
45,1443,1443,42,2021,Uttar Pradesh,Ghazipur,Ghazipur,12,0,10-05-2021 00:00,,"Cases   reported   from   Village   Navavganj,   SC   Urban Ghazipur, Rajedepur, Block Sadar (Urban Health Center), Mohalala  Sati  Masjid,  District  Ghazipur.  Samples  were sent to BHU Varanasi for further lab analysis, out of which it  was  found  to  be  positive  for  Dengue  by  IgM  ELISA.
District  RRT  investigated  the  outbreak.  Health  education was given.","   Navavganj,   SC   Urban Ghazipur, Rajedepur, Block Sadar (Urban Health Center), Mohalala  Sati  Masjid",25.589249,83.6047248
46,,,38,2021,Uttar Pradesh,Hardoi,Hardoi,77,0,19-09-2021 00:00,,"Cases reported from Village Marai, Rujhai, Paliya Thiraha Harpalpur, Majhal, SC Kursali, Badayal,Block Hariyawan, Tandiyawan,  District  Hardoi.  Cases  presented  with  fever. 61 blood samples and 25 blood slides were collected; five samples were found positive for malaria and one was found positive    for    dengue.    District    RRT    investigated    the outbreak.    Anti-larval  spray  was  used  and  fogging  was done. Health education was given regarding vector control measures.",,27.3965,80.125
47,1339,1339,38,2021,Uttar Pradesh,Jalaun,Jalaun,23,1,09-01-2021 00:00,,"Cases reported  from Village  Kyolari, CVM  Guest House, Ait,   Gadhar,   Barhal,   GMC   Orai,   Muhamdabad,   Vikas Colony,  Bara,  Patel  Nagar  Orai,  Terahi,  New  Rajendra Nagar  Orai,  Near  Badi  Mata  Mandir,  Tulsi  Nagar  Orai, Block/PHC  Pindari,  Dakor,  Kuthond,  Kadaura,  District Jalaun.  Cases  presented  with  fever  and  body  pain.  The deceased case was a 70 year old male.Nine blood samples were  collected  and  sent  to  GMC  Orai.  Of  which,  one sample  was  found  positive  for  Dengue  by  IgM  ELISA. District  RRT  investigated  the  outbreak.  Anti-larval  spray
was  used  and  fogging  was  done.  Health  education  was given regarding vector control measures.","  Kyolari, CVM  Guest House, Ait,   Gadhar,   Barhal,   GMC   Orai,   Muhamdabad,   Vikas Colony,  Bara,  Patel  Nagar  Orai,  Terahi,  New  Rajendra Nagar  Orai,  Near  Badi  Mata  Mandir,  Tulsi  Nagar  Orai, Block  Pindari,  Dakor,  Kuthond,  Kadaura",26.0012,79.4657
48,1376,1376,40,2021,Uttar Pradesh,Jalaun,Jalaun,7,0,10-04-2021 00:00,10-08-2021 00:00,"Cases reported from Village Mohari, Block/PHC Kadaura,  District  Jalaun.  Cases  presented  with fever and headache. 12 blood samples were sent to GMC, Orai. Of these, four samples were found positive  for  Dengue  by  IgM  ELISA.  District RRT investigated the outbreak. Health education was    given.    District    RRT    investigated    the outbreak. Anti-larval spray was used and fogging was done. Health education was given regarding
importance of vector control measures."," Mohari, Block Kadaura",25.9852907,79.837296
49,1338,1338,38,2021,Uttar Pradesh,Jhansi,Jhansi,40,0,09-01-2021 00:00,,"Cases  reported  from  Village  Amil  Post  Bhasney,  Block Gursarai,  District  Jhansi.  Cases  presented  with  fever  and body pain. 248 blood smears and 354  blood samples were collected and sent to Rani Laxmi Bai Medical College and Hospital   forfurther   analysis.   Of   these,   37   were   found positive   for   dengue   by   IgM   ELISA.   District   RRT investigated  the  outbreak.  Anti-larval  spray  was  used  and
fogging  was  done.  Health  education  was  given  regarding vector control measures.","  Amil  Post  Bhasney,  Block Gursarai",25.6156882,79.175912
50,1229,1229,35,2021,Uttar Pradesh,Kannauj,Kannauj,9,0,31-08-2021 00:00,09-03-2021 00:00,"Cases  reported  from  Village  Daipur,  Block  & CHC  Kannauj,  District  Kannauj.  District  RRT investigated  the  case.  Four  blood  samples  were sent  to  Dept.  of  Microbiology,  Govt.  Medical College,   Kannauj.   Nine   samples   were   found positive for Dengue by ELISA NS1 Antigen test. Five samples were found positive for dengue by.
District  RRT  investigated  the  outbreak.  Health education was given.","  Daipur,  Block  & CHC  Kannauj",27.1301819,79.8069007
