id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
12,184,184,24,2010,Kerala,Pathanamthitta,Pathanamthitta,7,0,05-06-2010 00:00,05-06-2010 00:00,"Cases      reported      from      Pathanamthitta     Municipality,      Kokkathodu, Rannyperunadu.  Sera  samples  tested  ELISA  positive  for  Dengue.  Fever survey  done  in  affected  village.  Entomological  survey  taken  up  to  assess vector  density  in  the  area.   Source  reduction   measures   undertaken,   and insecticide  fogging  and  spraying  activities  done.  Health  education  given
regarding personal protection measures.","Pathanamthitta ,Kokkathodu",9.1985238,76.9787496
13,247,247,27,2011,Kerala,Ernakulum,Ernakulum,3,0,28-06-2011 00:00,,"Cases reported from Village / PHC Vallarpadam, Block Malippuram. District RRT with medical  team  visited  the  affected  area.  Sera  samples  tested  for  Dengue  (Ig  M)  found positive.  Fever  survey  and  fogging  done  in  the  affected  village.  Anti  larval  measures undertaken in the mosquito breeding sites. IEC activities undertaken regarding mosquito
control measures and personal protection measures.","Vallarpadam,Malippuram",10.0186118,76.223288
14,188,188,23,2011,Kerala,Kottayam,Kottayam,3,0,06-05-2011 00:00,,"Cases   reported   from   Village   Ward   1,   Ward   XII,   PHC   Vellavoor,   Block   CHC Edayirikkapuzha.   District  RRT Team investigated the outbreak. 3 Serum samples were positive  for  IgM  Elisa  Dengue.  Mass  fever  survey  done.  Entomological  survey  done. Fogging  done  once  every  week  and  periodic  vector  survey  advised.  Source  reduction conducted  by  District  Vector  Control  Unit.  Health  education  imparted  regarding  early
treatment of cases, personal protection measures.","Vellavoor, Edayirikkapuzha",9.4880441,76.720681
15,246,246,27,2011,Kerala,Kottayam,Kottayam,3,0,25-06-2011 00:00,,"Cases of fever reported from PHC / Block Karoor (rubber plantation area). District RRT with  medical  team  visited  the  affected  area.  Sera  samples  tested  for  Dengue  (Ig  M) found  positive.  Fever  survey  and  fogging  done  in  the  affected  village.  Anti  larval
measures undertaken in the mosquito breeding sites. IEC activities undertaken regarding mosquito control measures and personal protection measures.",Karoor,9.5863736,76.5154798
16,38,38,11,2011,Kerala,Trivandrum,Thiruvananthapuram,25,0,18-02-2011 00:00,,"Cases with symptoms of fever and thrombocytopenia reported from Trivandrum Medical
College  Hospital,  TVM  Corporation  area.  20 cases are house surgeons in  TMCH and tested IgM positive for dengue at  Microbiology Lab,  MCH, Trivandrum. District  RRT visited the affected area and investigated the outbreak.  Few beading sources identified during inspection.  Fogging done once every week and  periodic  vector  survey advised. Source reduction conducted  by District Vector Control Unit, TVM every week. Health education imparted regarding early treatment of cases, personal protection  measures of others and vector control activities in the area.", Trivandrum ,8.5241391,76.9366376
17,191,191,24,2012,Kerala,Kollam,Kollam,26,2,13-06-2012 00:00,13-06-2012 00:00,"Cases    reported     from    Blocks    Anchal,     Pathanapuram, S.N.Puram,  Ummannur,  Kulakkada,  District Kollam.  District RRT  investigated  the  outbreak.    Arecanut  coverings  were major  source  of  breeding  sites.  Out  of  17  serum  samples collected,  5  were  positive  for  Dengue (IgM ELISA).  Source reduction    and    fogging    done.    Awareness    among    the
community done.","Anchal,     Pathanapuram",8.9300191,76.9064744
18,121,121,20,2012,Kerala,Pathanamthitta,Pathanamthitta,10,1,11-05-2012 00:00,,"Outbreak   reported   from   Village   Vechoochira,   SC   Naranamoozhi,   PHC
R.Pazhavangadi,  Block  Vechoochira  Thumpamon,  Distrcit  Pathanamthitta. Serum samples positive for Dengue (Ig M ELISA).  Source reduction activity, fogging and entomological  survey undertaken.   Awareness  classes organized
in the affected area.","Vechoochira,Naranamoozhi",9.4351246,76.854799
19,169,169,23,2012,Kerala,Pathanamthitta,Pathanamthitta,10,1,06-06-2012 00:00,06-06-2012 00:00,"Cases reported from PHC Exzhamkulam - 3,  Chandanappally -2, Koodal    1,    Pallikkal    -1,    Block    Enadimangalam,    District Pathanamthitta.  District  RRT  visited  the  area  and  investigated outbreak. Fogging & Vector survey by DVC unit. All cases were confirmed  using  IgM  ELISA  and  Card  Test.  Mobilization  of manpower   from   other   PHC   areas  done.   Awareness   activities undertaken. Reporting of any suspected fever cases initiated. Mass
source reduction done. IEC undertaken."," Exzhamkulam - 3,  Chandanappally -2",9.2105121,76.7661916
20,120,120,20,2012,Kerala,Wayanad,Wayanad,32,0,12-05-2012 00:00,,"Outbreak    reported    from    Village    Padinarathra,    SC    Varambetta,    PHC Kappukunnu, Block Kalpetta, District Wayanad.  District RRT investigated the outbreak. 10 serum samples collected and sent to Distinct lab; result awaited. Chlorination of water sources done. Temporary medical camp organized in the
affected area.  Health education given.","Padinarathra, Varambetta",11.6903194,75.9576732
21,174,174,22,2013,Kerala,Alappuzha,Alappuzha,16,0,04-04-2013 00:00,,"Cases  of  fever  with  body  ache  reported  from  Village  Udumbannoor,  PHC Thattakuzha,    Block    Elamdesam,    District    Alappuzha.    District    RRT investigated the outbreak. House to house fever  survey done. Cases treated. All  16  blood  samples  collected  tested  positive  for  Dengue  (NS1  Antigen). Fogging done in the affected area.","Udumbannoor,Thattakuzha",9.4833528,76.3314745
22,41,41,10,2013,Kerala,Idukki,Idukki,27,0,22-02-2013 00:00,,"Cases  of  fever  with  arthralgia  and  myalgia  reported  from  Village  Kumily,  SC Roosapookandam,  PHC  kumily,  Block  Azhutha,  District  Idukki.  District  RRT investigated the outbreak. Active search for fever cases done. Cases treated at local health centre. Affected area was a slum area with people having practice of water storage.   Out   of  27   serum   samples   collected,   11   samples   were   positive   for Chikungunya  and  3  for  Dengue (IgM  ELISA).  Anti-larval activities  and  fogging
done in the affected area.","Kumily,Roosapookandam",9.6084369,77.17268
23,70,70,13,2013,Kerala,Idukki,Idukki,22,0,16-03-2012 00:00,,"Outbreak of fever with arthralgia and myalgia reported from Village Adimali, SC Munithand, Block Adimali, District Idukki. District RRT investigated the outbreak. House  to  house  fever  survey  done.  Temporary  medical  camp  established  in  the community. All cases treated. Out of 4 serum samples collected, 2 samples were
positive for Dengue (IgM ELISA). Fogging done in the affected area. IEC done."," Adimali, Munithand",10.0118522,76.9582442
24,75,75,14,2013,Kerala,Idukki,Idukki,11,0,03-03-2013 00:00,,Under control,,9.9188973,77.1024902
25,128,128,20,2013,Kerala,Idukki,Idukki,15,0,06-04-2013 00:00,,"Cases   of   fever   with   headache   and   body   ache   reported   from   Village Koovaknadam, PHC Elamdesam, Block Elamdesam, District Idukki. Medical team  investigated  the  outbreak.  Cases  were  residents  of  rubber  plantation area.  3  serum  samples  collected  which  tested  positive  for  Dengue  (NS1
Antigen). Fogging done in the affected area.",Koovaknadam,9.9188973,77.1024902
26,42,42,10,2013,Kerala,Kollam,Kollam,20,0,03-03-2013 00:00,,"Cases   of   fever   with   arthralgia   reported   from   Village/SC   Mylapur,   PHC Thrikkovilvattom, Block Palathara, District Kollam. Medical team investigated the outbreak. Active search for  fever  cases done. Cases treated at local health centre.
Out  of  14  serum  samples  collected,  5  samples  were  positive  for  Dengue  (IgM ELISA). Fogging done in the affected area. IEC done.","Mylapur,  Thrikkovilvattom",8.8780187,76.6441591
27,223,223,25,2013,Kerala,Kollam,Kollam,15,0,11-06-2013 00:00,,"Cases  reported  from  Village  Paripally  &  PHC  Paripally,  Block  Kalakode, district  Kollam.  Most  of  the  cases  were  reported  from  near  to  fish  market having heavy breeding of Aedes larvae.  RRT investigated  the outbreak.  All
cases were IgM ELISA confirmed. IEC & source reduction activities done.","Paripally , Paripally",8.8123488,76.7588672
28,129,129,20,2013,Kerala,Palakkad,Palakkad,64,0,23-03-2013 00:00,,"Cases  of  fever  with  arthralgia  and  myalgia  reported  from  Villages  Pallath, Kanniyampura  therivu,  SC  Thottakara,    PHC  Lekkidi,  Block  Ambalapara, District  Palakkad.  District  RRT  investigated  the  outbreak.  House  to  house fever  survey  done.  Cases  treated  at  local  health  centre.  Out  of  64  serum
samples collected, 27 samples were positive for  Dengue by Card test. Anti- larval activities and fogging done in the affected area. IEC done.","Pallath, Kanniyampura",10.7998004,76.3357128
29,251,251,27,2013,Kerala,Palakkad,Palakkad,16,0,24-06-2013 00:00,,"Cases reported from Village, SC & PHC Pallassana, Block Koduvayur, District  Palakkad.  RRT investigated  the  outbreak.  3  out  of 16  samples tested  positive for  Dengue  (IgM  ELISA)  at  Palakkad  District  Hospital Lab.   Source   reduction,   fogging,   spraying   done.   Fever   clinic   was organized. IEC activities done.","Pallassana, Koduvayur",10.6388239,76.6557102
30,268,268,28,2013,Kerala,Palakkad,Palakkad,18,0,28-06-2013 00:00,,"Cases reported from Eeswaravattaram area, Village/SC/ PHC  Pudunagaram, Block Koduvayur, District Palakkad. District RRT investigated the outbreak. Active  search  for  fever  cases  done.  Temporary  medical  camp  organized. Cases treated. Out of 18 serum samples collected, 4 samples were positive for
Dengue (IgM ELISA). Source reduction activities done.","Eeswaravattaram area,Pudunagaram",10.6772528,76.6859968
31,82,82,15,2014,Kerala,Kottayam,Kottayam,13,0,17-03-2014 00:00,,"Cases   of   fever    reported   from   Changanassery   Municipality,Ward VII,X,XI,XVI,  PHC/Block Changanassery, District Kottayam. .  District RRT  investigated  the  outbreak.  Active  survey  done.  All  cases  treated symptomatically. Out of    8 serum samples sent to GMC, Kottayam, 1 sample tested positive for Dengue (IgM ELISA). Entomological survey done. Source reduction and fogging activities undertaken.","Changanassery   ,Changanassery",9.4464941,76.5402167
32,146,146,19,2014,Kerala,Palakkad,Palakkad,15,0,09-03-2014 00:00,,"Cases   of   fever   reported   from   Village   Elapully,HSC    Penari,       PHC Elapully,Block Koduvayoor , District Palakkad. District RRT investigated the outbreak.  Active  survey  done.  All  cases  treated  symptomatically.  10  cases tested positive for Dengue by NS1 and 1 serum sample tested positive by IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures."," Elapully,Penari",10.7674438,76.7625073
33,232,232,25,2015,Kerala,Ernakulam,Ernakulam,14,0,15-05-2015 00:00,,"Cases  reported  from  Village/PHC  Vengola,  Block  Malayidamthuruthu,  District Ernakulum. District RRT investigated the outbreak. House to house survey done. 2 samples sent to RPH Lab, Ernakulam were found to be positive for dengue IgM ELISA.  All  cases  treated  symptomatically.  Anti  larval  activities  under  taken. Fogging done in the area. Health education given"," Vengola, Malayidamthuruthu",10.0644787,76.405687
34,241,241,27,2015,Kerala,Ernakulam,Ernakulam,18,0,26-03-2015 00:00,,"Cases  reported  from  Village/PHC  Mookannur,  ward  6  &  7,  Block  Angamaly,
District Ernakulam. District RRT investigated the outbreak. House to house survey done.  3  serum  samples  tested  at  PH  Laboratory,  Ernakulum  were  found  to  be positive for dengue IgM ELISA. All cases treated symptomatically. Fogging done in the area.  Health education given.","Mookannur, Angamaly",10.2218391,76.4071336
35,242,242,26,2015,Kerala,Ernakulam,Ernakulam,18,0,16-06-2015 00:00,,"Cases reported from Village Keechery, Thottoor Plantation, Edakkatuvayal, District Ernakulam.  District  RRT investigated  the  outbreak.  House  to  house  fever  survey done. All 11 serum samples   tested at PH Laboratory , Ernakulum were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Fogging done in the area. Health education given.","Keechery, Thottoor Plantation",9.8489141,76.4544209
36,283,283,29,2015,Kerala,Ernakulam,Ernakulam,25,0,29-06-2015 00:00,,"Cases reported from Village/PHC Kottapady. District RRT investigated the outbreak. House  to  house  fever  survey  done.  4  blood  samples  tested  at  RPH  Laboratory Errnakulam  were  found  to  be  positive  for  Dengue  IgM  ELISA.  All  cases  treated symptomatically. Source reduction activities under taken. Fogging and spraying done.
Health education given.",Kottapady,10.1198255,76.5863882
37,206,206,23,2015,Kerala,Idukki,Idukki,16,0,02-04-2015 00:00,,"Cases   reported   from   Village   Velliyamattom,   HSC   Koovakandam,   PHC Elamdesam,  Block Elamdesam,  District  Idukki.  District  RRT investigated  the outbreak.  House  to  house  fever  survey  done.  The  affected  area  was  a  rubber plantation area. Blood samples and found positive for dengue IgM ELISA. All cases  treated  symptomatically.  Anti-larval  activities  were  under  taken.  Health
education given.","Velliyamattom,Koovakandam",9.8363826,76.8566728
38,213,213,24,2015,Kerala,Idukki,Idukki,11,0,16-05-2015 00:00,,"Cases reported from Coca plantation area of Village Kanjikuzhy PHC Kanjikuzhy, Block Muttom, District  Iduukki.District  RRT investigated the outbreak.  House to house  fever  survey  done.  Samples  tested  positive  for  Dengue  IgM  ELISA.  All cases  treated  symptomatically.  Source  reduction  activities  undertaken.  Fogging
done. Health education given.","Kanjikuzhy ,Kanjikuzhy",9.9397034,76.9354979
39,181,181,22,2015,Kerala,Kannur,Kannur,41,0,28-03-2015 00:00,,"Cases reported from five PHCs namely, PHC Peringome, PHC Pulingome, PHC
Eramamkuttur,   PHC   Kankol,   PHC   Kadannapally,   Block   Perigome,   District Kannur.  District  RRT  investigated  the  outbreak.  There  is  breeding  sources  of Aedes mosquito in Rubber Plantation areas. All 06 samples collected and tested at Regional  Public  Health  Lab  Kannur  were  found  to  be  positive  for  dengue  IgM ELISA.    All    cases    treated    symptomatically.    Source    reduction    activities undertaken.Health education given.",Peringome,12.2240691,75.3033168
40,207,207,23,2015,Kerala,Kasaragod,Kasaragod,33,1,01-06-2015 00:00,,"Cases reported from Village Karadka, Sankarampady, Nettenige, HSC Karadka, Sankarampady Karmathody,  PHC Mulleria,  Bandadka, Bellur, Block Mulliya, Bedadka, Kumbla, District Kasaragod. District RRT investigated the outbreak. Blood  samples  were  found  to  be  positive  for  dengue  IgM  ELISA  All  cases treated symptomatically. Source reduction activities undertaken.  Fogging done
in the area. Health education given.","Karadka, Sankarampady",12.571051,75.1107052
41,71,71,14,2015,Kerala,Kottayam,Kottayam,18,0,26-03-2015 00:00,04-04-2015 00:00,"Cases   reported   from   Ward   10   Kottayam   Municipality   area, CHC/Block    Athirampuzha,    District    Kottayam.    District    RRT investigated the outbreak. House to house survey done.05 samples were collected and sent to District Hospital Kottayam, out of which 03 samples were found to be positive for Dengue by IgM ELISA.
All cases treated symptomatically. Fogging done in the area. Health education given..","Kottayam,Athirampuzha",9.6679,76.5329523
42,100,100,17,2015,Kerala,Kottayam,Kottayam,29,0,26-03-2015 00:00,,"Cases   reported   from   ward-10   Kottayam   Municipality   area,   PHC/CHC Athirampuzha.  District  Kottayam.  District  RRT  investigated  the  outbreak. House  to  House  fever  survey  done.  All  06  serum  samples  sent  to  GH Kottayam,   tested   positive   for   dengue   IgM   ELISA.      All   cases   treated symptomatically. Fogging done. Health education regarding source reduction
and personal protection given.","Kottayam , Athirampuzha",9.6679,76.5329523
43,150,150,19,2015,Kerala,Kozhikode,Kozhikode,11,0,21-04-2015 00:00,,"Cases   of   fever   reported   from   Village   Neelaswaram,   PHC   Mukkom,   Block Kunamangalam,  District  Kozhikode.  District  RRT  investigated  the  outbreak. House  to  house  survey  done  21  samples  collected,  and  out  of  which  11  were found to be positive  for  dengue IgM ELISA. All cases treated symptomatically.
Health education given.","Neelaswaram,Mukkom",11.3212492,75.996346
44,182,182,22,2015,Kerala,Kozhikode,Kozhikode,24,0,04-05-2015 00:00,,"Cases reported  from Village/PHC Feroke, Block Kozhikode District Kozikhode. District  RRT  investigated  the  outbreak.  House  to  house  survey  done.  All  17 samples tested positive for dengue IgM ELISA. All cases treated symptomatically.
Health education given.","Feroke,Kozhikode",11.1734548,75.8352429
45,259,259,27,2015,Kerala,Kozhikode,Kozhikode,24,1,04-05-2015 00:00,,"Cases reported from TH Feroke, Chungam, Feroke, District Kozhikode. District RRT investigated the outbreak. House to house fever survey done. 13 out of 18 blood  samples  tested  positive  for  dengue  IgM  ELISA  at  RPH  Laboratory Kozhikode. All cases treated symptomatically. One boy aged 14 years died due to the condition.  Source reduction  activities undertaken. Fogging done.  Health
education regarding personal protection given.","Feroke, Chungam",11.1839529,75.8437724
46,72,72,13,2015,Kerala,Malappuram,Malappuram,20,0,27-02-2015 00:00,,"Cases   reported   from  Village/,   CHC   Tanur,   Block   Valavanuur,   District
Malappuram.  District  RRT  investigated  the  outbreak.  A  total  of  17  serum samples were  tested out of which 09 were found to be   positive for Dengue
IgM  ELISA  at  GMC  College,  Manjari.  All  cases  treated  symptomatically. Fogging and reduction done in the area. Health education done.","Tanur,Valavanuur",10.9444634,75.9820935
47,168,168,21,2015,Kerala,Malappuram,Malappuram,17,0,28-04-2015 00:00,,"Cases  reported  from  Village  Karuvarakundu,  HSC  Pulvetta,  PHC  Karuvarakundu CHC,  Block  Wandoor,  and  District  Malappuram.  District  RRT  investigated  the outbreak.  All  cases  are  from  an  area  where  houses  distributed  in  between  rubber plantations. 17 samples tested Dengue IgM Elisa Positive from MCH Manjeri .  All
cases   treated   symptomatically.   Source   reduction   activities   undertaken.Health education regarding personal protection and and sanitation given."," Karuvarakundu,Pulvetta",11.1118499,76.3420206
48,243,243,26,2015,Kerala,Malappuram,Malappuram,15,1,19-05-2015 00:00,,"Cases reported from Village/  Block Wandoor District.  Malappuram.   District RRT investigated the outbreak. House to house fever survey done. Blood samples tested positive  for  Dengue  IgM  ELISA  at  MCH,  Manjer,  Source  reduction  activities undertaken. All cases treated symptomatically. Health education given.","Wandoor,Malappuram",11.1955096,76.2360376
49,826,826,4,2015,Kerala,Malappuram,Malappuram,13,0,12-10-2015 00:00,,"Cases  reported  from  SC  Palappra,  PHC Vattamkulam,    BlockThavanur.    District RRT investigated  the  outbreak.  House to house  survey  done.  04  Serum  samples were collected; all 04 samples were found to be dengue IgM Elisa positive at MCH Manjeri.          All          cases          treated symptomatically.       Source       reduction activities   undertaken.   Health   education
given.","SC  Palappra,  PHC Vattamkulam,    BlockThavanur",10.7933703,76.0278499
50,260,260,27,2015,Kerala,Palakkad,Palakkad,42,0,19-06-2015 00:00,,"Cases  reported  from  Village  Edathanattukara,   SC  Uppukulam,   PHC/Block Alanallur,  District  Palakkad.  District RRT investigated the outbreak.  House to house  fever  survey  done.    Affected  area  was  near  rubber  plantation.8  serum samples tested at District Hospital Palakkad out of which 2 samples were found to be positive for dengue by card test and 1 sample by IgM ELISA. All cases treated symptomatically. Source reduction activities under taken. Fogging done.
Health education given.","Edathanattukara, Uppukulam",11.0586827,76.35794
51,295,295,30,2015,Kerala,Palakkad,Palakkad,34,0,30-06-2015 00:00,,"Cases  of  fever  reported  from  Village  /  SC  /  PHC  Kottoppadam,  Block  Alanallur. District  RRT  investigated  the  outbreak.  House  to  house  fever  survey  done.  5  serum samples tested positive for Dengue by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken .Health education given."," Kottoppadam,Alanallur",11.0113242,76.3492569
52,718,718,46,2015,Kerala,Palakkad,Palakkad,10,0,04-10-2015 00:00,,"Cases reported from SC Pttanchery, CHC Nanniode, BPHC Thekkekkad. District RRT investigated the outbreak. House to house survey done.06 Serum samples were collected; out of those 04 samples were found to be positive for ELISA for
dengue at  DHO (H),  Thrissur  Lab.  All  cases treated  symptomatically.  Source reduction activities undertaken. Health education given.","Pttanchery, CHC Nanniode, BPHC Thekkekkad",10.6443673,76.7787742
53,151,151,19,2015,Kerala,Pathanamthitta,Pathanamthitta,10,0,21-04-2015 00:00,,"Cases   of    fever    reported   from   Village   Kumbazha   ,   SC   Pathanamthitta Municipality, Block Elanthoor, District Pathanamthitta. District RRT investigated the  outbreak.  House  to  house  survey  done.10  samples  collected  out  which  02 samples   were  found  to  be  positive  for  dengue  IgM  ELISA.  All  cases  treated
symptomatically. Health education given.","Kumbazha   ,Pathanamthitta",9.2677634,76.8057776
54,919,919,20,2016,Kerala,Alappuzha,Alappuzha,10,0,16-04-2016 00:00,,"Cases   reported   from   Village/PHC/HSC   Perumbalam,
Block Arookutty. District RRT investigated the outbreak. House  to  house  survey  done.  03  Blood  serum  samples collected  and  sent  to  MCH  Kottayam,  GH  Ernakulam. Results showed 03 Samples found positive for Dengue by IgM  ELISA.  All  cases  treated  symptomatically.  Source
reduction activities undertaken. Health education given.","   Perumbalam,Block Arookutty",9.855775,76.3399544
55,1591,1591,52,2016,Kerala,Alappuzha,Alappuzha,12,0,12-07-2016 00:00,,"Cases reported from Village Nooranad, PHC Nooranad, Block Chunakara. District RRT investigated the outbreak. House to house survey done.   13 serum sample4s collected and sent to DPHL  Alappuzha;  12  serum  samples  found  to  be  dengue positive  (lgM  ELISA).  All  cases  treated  symptomatically. Source reduction activities undertaken. Health education given.","  Nooranad, PHC Nooranad, Block Chunakara",9.1938554,76.6357814
56,920,920,20,2016,Kerala,Ernakulam,Ernakulam,9,0,15-04-2016 00:00,,"Cases    reported    from    Village/PHC    Marady,    Block
Pandapily. District RRT investigated the outbreak. House to  house  survey done.  04 Samples  collected  and  sent  to RPH Lab, Ernakulam. Result showed all samples positive for    Dengue    by    IGM    ELISA.    All    cases    treated symptomatically.  Source reduction  activities undertaken. Health education given.","    Marady, Block Pandapily",9.9493859,76.5632726
57,950,950,22,2016,Kerala,Ernakulam,Ernakulam,16,0,22-04-2016 00:00,,"Cases     reported     from    Village     Angamaly     municipality,
PHC/Block Angamaly.  District RRT investigated the outbreak. House to house survey done. Out of 16 Samples tested at RPH Lab,  Ernakulam; 04 Sample found positive for Dengue ELISA IgM.   All   cases   treated   symptomatically.   Source   reduction activities undertaken. Health education given.","     Angamaly     municipality,
PHC Angamaly",10.1913942,76.3883726
58,951,951,22,2016,Kerala,Ernakulam,Ernakulam,9,0,23-05-2016 00:00,,"Cases  reported   from  Village  Marady  Panchayath  ward   11, BPHC   Pandapilly.   District   RRT   investigated   the   outbreak. House to house survey done. All 04 Samples tested at RPH Lab, EKM;    were    found    to    be    positive.    All    cases    treated
symptomatically. Source reduction activities undertaken. Health education given.","  Marady  Panchayath  ward   11, BPHC   Pandapilly",9.956033,76.5598861
