id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
11,573,573,40,2015,Arunachal Pradesh,East Siang,East Siang,1798,1,04-06-2015 00:00,,"1793 Cases reported in 40th week ending on 04th  October 2015;further 05 more
cases  reported  in  41st   week ending  on  11th  October  2015 from Pasighat,  East Siang. District RRT investigated the outbreak. House to house survey done. Total 1798  samples  were  found  to  be  positive  and  55  samples  were  found  to  be equivocal out of 5735 serum samples tested for NS1/IgM ELISA at DPL-IDSP Pasighat.  All  cases  treated  symptomatically.  Source  reduction  activities  were
undertaken. Health education given.","Pasighat,  East Siang",28.0631741,95.3239197
12,644,644,44,2013,Arunachal Pradesh,East Siang,East Siang,8,2,28-10-2013 00:00,28-10-2013 00:00,"Cases  of  fever  reported  from  Village /Block  Nari,  District East Siang. District RRT investigated the outbreak. Active search for cases done. Out of 8 serum samples collected, 2 serum samples were  positive  for  Dengue  (IgM  ELISA).  2  deaths  occurred  in
12yr and 17 yr old male child. Health education given.","Nari,  District East Siang",27.945106,95.143478
13,658,658,43,2015,Arunachal Pradesh,East Siang,East Siang,1801,1,04-06-2015 00:00,,"1801Cases  and  01  death  reported  till  44th    week  ending  on  01st    November 2015from  Village  Pasighat.  District  RRT  investigated  the  outbreak.  House  to house  survey  done.  Out  of  ‘5741’  nos  of  Serum  samples  tested  for  NS1/IgM ELISA, ‘55’ nos equivocal and ‘1801’ nos found to be dengue positive at DPL- IDSP   Pasighat   Lab.   All   cases   treated   symptomatically.   Source   reduction
activities undertaken. Health education given.", Pasighat,28.0631741,95.3239197
14,1036,1036,26,2019,Arunachal Pradesh,East Siang,East Siang,15,0,03-06-2019 00:00,,"Cases    reported    from    Pasighat    Town.    District    RRT investigated the outbreak. House to house survey done. Out of 31 serum samples sent to RMRC, ICMR, Dibrugarh, Assam; 15 samples were found positive for Dengue (IgM ELISA). All cases  treated  symptomatically.   Source  reduction  activities
undertaken. Health education given.",Pasighat    Town,28.0631741,95.3239197
15,1119,1119,31,2019,Arunachal Pradesh,East Siang,East Siang,158,0,22-06-2019 00:00,,"Cases  reported  from  Pasighat  Town,  BP  General  Hospital Pasighat.  District  RRT  investigated  the  outbreak.  A  total  of 278 blood samples were collected and sent to RMRC, IDSP, DPHL BPGH, Pasighat of which 158 samples found positive
for  Dengue.  All  cases  were  treated  symptomatically.  Health education given.","Pasighat  Town,  BP  General  Hospital Pasighat",28.0715448,95.3251129
16,1136,1136,32,2019,Arunachal Pradesh,East Siang,East Siang,168,0,06-03-2019 00:00,,"A total  of 15 cases were reported in 28th week (ending 14th July  2019).  Further  153  cases  were  reported  till  11  August 2019. Out of 341 blood samples collected and tested at DPHL Pasighat; 168 samples were positive for Dengue (IgM ELISA).
All  cases  treated  symptomatically.  Source  reduction  activity undertaken. Health education given",Pasighat,28.0631741,95.3239197
17,1164,1164,33,2019,Arunachal Pradesh,East Siang,East Siang,158,,22-06-2019 00:00,22-06-2019 00:00,"Cases  reported  from  Pasighat  town,  BP  General  Hospital Pasighat.  District  RRT  investigated  the  outbreak.  A  total  of 278 blood samples were collected and sent to RMRC, IDSP- DPHL, BPGH, Pasighat of which 158 samples were positive for   Dengue  by  IgM   ELISA.   How  many  to   RMRC   and
positive   All   cases   were   treated   symptomatically.   Health education given.","Pasighat  town,  BP  General  Hospital Pasighat",28.0715448,95.3251129
18,1166,1166,34,2016,Arunachal Pradesh,East Siang,East Siang,5,0,23-08-2016 00:00,25-08-2016 00:00,"Cases  reported  from  Village  Pasighat.  District RRT  investigated  the  outbreak.  House  to  house survey done. Out  of 05 Serum samples tested at DPL,  Pasighat,  04  Samples  found  positive  for dengue  by  IgM  Elisa  and  NS1  both.  All  cases treated     symptomatically.     Source     reduction
activities undertaken. Health education given.",  Pasighat,28.0631741,95.3239197
19,18,18,2,2015,Arunchal Pradesh,East Siang,East Siang,27,0,01-12-2014 00:00,,"A total of 15 cases reported in 50th week (week ending on 14 December) Further, 12 more cases of dengue reported till week ending on 11 January 2015  from urban area of Pasighat, Municipality area, District East Siang. District  RRT  investigated  the  outbreak.  House  to  house  survey done.  A total  of 168  samples  were tested  out  of  which  27  were positive by IgM ELISA.   Fogging   and   source   reduction   activity  undertaken.     Health
education regarding personal protection and source reduction given.","Pasighat, East Siang",28.0631741,95.3239197
20,768,768,50,2014,Arunchal Pradesh,East Siang,East Siang,15,0,01-12-2014 00:00,04-12-2014 00:00,"Cases of fever  with  joint pain reported from urban area    of   Pasighat,    Pasighat   Municipality   area, District  East  Siang.  District  RRT  investigated  the outbreak.   House   to   house   survey   done.   Cases treated  at   General   Hospital,   Pasighat.Out   of  15 serum  samples  collected  12  serum  samples  were positive for Dengue (IgM ELISA).   Medical camps organized.    Entomological  survey  done.  Fogging and  source  reduction  activity  undertaken.    Health
education given regarding personal protection.", Pasighat,28.0631741,95.3239197
21,785,785,50,2014,Arunchal Pradesh,East Siang,East Siang,22,0,01-12-2014 00:00,,"A total of 15 cases reported in 50th week (week ending on 14 December) Further,  07  more  cases  of  dengue  reported  till  week  ending  on  21st December  from  f  urban  area  of  Pasighat,  Pasighat  Municipality  area, District  East  Siang.  District  RRT  investigated  the  outbreak.  House  to house survey done. Out of 15 serum samples collected and sent 12 serum were  positive  for  Dengue  (IgM  ELISA).    Medical  camps  organized. Entomological survey done. Aedes adult mosquitoes  and larva found in area where case were IgM & NS1 positive. Fogging and source reduction activity   undertaken.       Health   education   given   regarding   personal
protection.","Pasighat, East  Siang",28.0631741,95.3239197
22,379,379,36,2012,Arunachal Pradesh,Papum Pare,Papum Pare,544,0,03-09-2012 00:00,03-09-2012 00:00,"Outbreak      of  fever  with  headache,  myalgia  reported  from Blocks Goimukh Kimin Naharlagun, Balijan, Sagalee, District Papumpare.  District RRT investigated the outbreak.  House to house fever survey done. Out of 24 serum samples collected 7 were positive for  Dengue rapid test kits (NS1 and IgM).  And further  samples  are  sent  to  RMRC,  ICMR  Dibrugarh;  result awaited. Sensitized all doctors in the State Hospital on Dengue
fever. IEC activity done.", Goimukh Kimin Naharlagun,27.109086,93.697239
23,423,423,37,2015,Arunachal Pradesh,Papum pare,Papum pare,20,0,07-09-2015 00:00,08-09-2015 00:00,"Cases reported  from District  Jail,  Jully.  District  RRT investigated the outbreak.  House to house survey done.  A  total  of  49  samples were tested out of which 06 samples were found to be positive for Dengue by IgM ELISA. All cases treated symptomatically. Health
education given.","Jail,  Jully",27.0752701,93.6493337
24,459,459,38,2015,Arunachal Pradesh,Papum pare,Papum pare,33,0,21-09-2015 00:00,21-09-2015 00:00,"Cases  reported  from different  areas  of Naharlagun.  District  RRT investigated the outbreak. House to house survey done. 33 samples were found to be positive and 03 samples equivocal for Dengue out of 49 samples tested for NIV DEN IgM at  DPL,  Naharlagun. All
cases treated  symptomatically.  Source reduction  activities carried out. Health education given.",Naharlagun,27.1086309,93.6983979
25,505,505,38,2015,Arunachal Pradesh,Papum pare,Papum pare,43,0,21-01-1900 00:00,,"33 Cases reported in 38th  week ending on 20th  September 2015; further 10 more
cases reported in 39th  week ending on 27th  September 2015 from Naharlagun. District RRT investigated the outbreak. House to house survey done. 43out of 323 samples tested at DPL, Naharlagun were found to be positive for NIV DEN IgM   and   08   samples   tested   equivocal   for   dengue.   All   cases   treated symptomatically. Source reduction activities undertaken. Health education given.",,27.1719019,93.7029002
26,531,531,39,2015,Arunachal Pradesh,Papum pare,Papum pare,80,0,21-09-2015 00:00,,"Cases  reported  from  Naharlagun,  District  Papumpare.  RRT  investigated  the outbreak. House to house survey done. 80 out of 363 blood samples have been confirmed positive, 13 samples Equivocal  for Dengue NIV DEN IgM at DPL Naharlagun.  All  cases  treated  symptomatically.  Source  reduction  activities
undertaken. Health education given.","Naharlagun,  District  Papumpare",27.1086309,93.6983979
27,699,699,45,2015,Arunachal Pradesh,Papum pare,Papum pare,106,0,21-09-2015 00:00,,"80  cases reported  in  40th  week ending on  04th  October 2015;  further 26 more cases  reported  in  46th    week  ending  on  15th    November2015  from  Village Naharlagun. District RRT investigated the outbreak. House to house survey done. Out of 622 Samples for NIV DEN IgM, 106 Samples were found to be dengue positive, 19 Samples Equivocal for dengue tested DPL-IDSP, ASH, Naharlagun as on  15.11.15.  All  cases  treated  symptomatically.  Source  reduction activities
undertaken. Health education given.", Naharlagun,27.1086309,93.6983979
28,367,367,34,2015,Arunachal Pradesh,Upper Siang,Upper Siang,20,0,18-08-2015 00:00,,"Cases reported from Yingkiong, District Upper Siang. District RRT investigated the  outbreak.  House  to  house  survey  done.  20out  of  73  samples  tested  were found to be positive for Dengue NS1 ELISA at District Hospital Yingkiong.All
cases  treated  symptomatically.  Source  reduction  activities  undertaken.  Health education given.","Yingkiong,  Upper Siang",28.6235847,95.0364522
29,399,399,35,2015,Arunachal Pradesh,Upper Siang,Upper Siang,23,0,18-08-2015 00:00,,"20Cases reported till 35th week ending on 30th August 2015;further 03  more cases reported  in  36th  week  ending  on  06th  September  2015from  Yingkiong,  District Upper Siang. District RRT investigated the outbreak. House to house survey done. 20out of 73 samples tested were found to be positive for Dengue NS1 ELISA at
District Hospital  Yingkiong.  All  cases treated symptomatically.  Source reduction activities undertaken. Health education given.","Yingkiong,  Upper Siang",28.6235847,95.0364522
30,443,443,38,2012,Arunachal Pradesh,Upper Siang,Upper Siang,278,0,15-09-2012 00:00,16-09-2012 00:00,Outbreak  of fever  reported  from  all blocks  of  Upper  Siang District. District  RRT  investigated  the  outbreak.   2  serum  samples  collected were positive for  Dengue (IgM ELISA).   All cases treated.   Control measure undertaken., Siang,28.7588781,95.2266675
31,366,366,34,2015,Arunachal Pradesh,West Siang,West Siang,15,0,14-08-2015 00:00,,"Cases reported from Village HikarGumin  and Siyon  Colony,  Aalo town  CHC Basar  and  Likabali.  District  RRT  Investigated  the  outbreak.  House  to  house fever  survey done.  15  out  of 76  samples tested  were found  to be positive  for
Dengue  NS1  ELISA.  All  cases  treated  symptomatically.  Source  reduction activities undertaken. Health education given.", HikarGumin  and Siyon,28.147254,94.7484518
32,398,398,35,2015,Arunachal Pradesh,West Siang,West Siang,29,0,14-08-2015 00:00,,"15 Cases reported till 35th week ending on 30th August 2015; further 14 more cases
reported in 36th week ending on 06th September 2015 from Village Hikar  Gumin and Siyon Colony, Aalo town CHC Basar and Likabali. District RRT Investigated the outbreak. House to house fever survey done. 15 out of 76 samples tested were found to be positive  for Dengue NS1 ELISA. All  cases treated symptomatically. Source reduction activities undertaken. Health education given.",Hikar  Gumin and Siyon,28.147254,94.7484518
33,434,434,36,2015,Arunachal Pradesh,West Siang,West Siang,34,0,14-08-2015 00:00,17-08-2015 00:00,"34  Cases  reported  till  37th   week  ending  on  13thSeptember  2015  from  Village Hikar  Gumin,  Siyon  colony  area  of  Aalo  town  ,  CHC  Basar  and  Likabali. District  RRT investigated the outbreak.  House to house survey done. 34 out  of 154samples tested were found to be positive for Dengue NS1 ELISA. All cases
treated    symptomatically.    Source   reduction    activities   undertaken.    Health education given.",Hikar  Gumin,28.147254,94.7484518
34,444,444,38,2012,Arunachal Pradesh,West Siang,West Siang,363,0,15-09-2012 00:00,15-09-2012 00:00,Outbreak  of  fever  reported  from  all  blocks  of  West  Siang  District. District  RRT  investigated  the  outbreak.   Out  of  13  serum  samples collected  2  samples  were  positive  for  Dengue  (IgM  ELISA).    All cases treated.  Control measure undertaken.,West  Siang,28.147254,94.7484518
35,465,465,37,2015,Arunachal Pradesh,West Siang,West Siang,49,0,14-08-2015 00:00,,"34 Cases reported till 37th week ending on 13th September 2015, further 15 more cases reported in 38th  week ending on 20th  September 2015 from Siyon colony area  of  Aalo  town,  CHC  Basar  and  Likabali.  District  RRT  investigated  the outbreak. House to house survey done. 34 out of 154samples tested were found
to be positive for Dengue NS1 ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.","Siyon ,  Aalo  town,  Basar",28.168064,94.800352
36,504,504,38,2015,Arunachal Pradesh,West Siang,West Siang,62,0,14-08-2015 00:00,,"62  Cases  reported  till  39th   week  ending  on  27th   September  2015  from  Siyon colony area of Aalo town, CHC Basar and Likabali. District RRT investigated the outbreak. House to house survey done.  34 out of 154 samples tested were found to be positive for Dengue NS1 ELISA. All cases treated symptomatically.
Source reduction activities undertaken. Health education given."," Aalo town, CHC Basar and Likabali",27.9069906,94.7411348
37,530,530,39,2015,Arunachal Pradesh,West Siang,West Siang,74,0,14-08-2015 00:00,,"Cases reported from Village HikarGumin and Siyon Colony area of Aalo town
and  CHC  Basar  and  Likabali,  District  West  Siang.  RRT  investigated  the outbreak.  House  to  house  survey  done.  74  (Seventy four)  samples  have  been
confirmed  positive out  of 419  samples  tested  in ELISA  test  for  Dengue  NS1 antigen as on 29.09.1","HikarGumin,CHC  Basar  and  Likabali,  District  West  Siang",28.147254,94.7484518
38,593,593,42,2015,Arunachal Pradesh,West Siang,West Siang,20,0,10-10-2015 00:00,14-10-2015 00:00,"Cases  reported  from  Village  Tadin,  PHC  Kombo.  District  RRT
investigated the outbreak. House to house survey done. 11 out of 16 serum samples tested at DPL, Naharlagun were found to be positive for   Dengue   IgM   ELISA.13   blood      slides   were     taken   for examination;  result  awaited.  All  cases  treated  symptomatically.
Source reduction activities undertaken. Health education given.","Tadin,  PHC  Kombo",28.0791511,94.8413111
39,743,743,47,2015,Arunachal Pradesh,West Siang,West Siang,95,0,14-08-2015 00:00,17-08-2015 00:00,"74 Cases reported in 40th  week ending on 04th  October;  further 21 more cases reported till 48th  week ending on 29th November 2015 from Village Hikar Gumin and  Siyon  colony  area  of  Aalo  Town,  CHC  Basar  &  Likabali.  District  RRT investigated  the  outbreak.  House  to  house  survey  done.  468  samples  were collected  for  ELISA  test;  out  of  those  95  samples  were  found  to  be  dengue positive  for  Dengue  NS1  antigen.  All  cases  treated  symptomatically.  Source
reduction activities undertaken. Health education given.","Hikar Gumin and  Siyon  colony  ,Aalo  Town,  CHC  Basar",28.1627836,94.8054142
40,758,758,48,2015,Arunachal Pradesh,West Siang,West Siang,102,0,14-08-2015 00:00,17-08-2015 00:00,"95 cases in 48th; further 7 more cases in 49th  week Cases reported from Village
Hikar  Gumin  and  Siyon  colony area of Aalo town,  CHC Basar and  Likabali. District RRT investigated the outbreak. House to house survey done. 493 samples were collected; out of those 102 samples were found to be dengue positive. All
cases  treated  symptomatically.  Source  reduction  activities  undertaken.  Health education given.",Basar and  Likabali,27.9825629,94.6897528
