id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
28,551,551,41,2012,West  Bengal,North 24 Parganas,North 24 Parganas,376,0,08-10-2012 00:00,08-10-2012 00:00,"Outbreak   of   fever   with   arthralgia   and   myalgia   reported   from Municipalities   Bidhannagar,   Rajarghat,   North/South   Dum   Dum, Barrackpur,  Panihati,  Khardaha,  Barasat,  Habra  and  Ashoknagar, District  North  24  Parganas.  District  RRT  investigated  the outbreak. House to house survey done. Temporary medical camp established in the  affected  area.  Symptomatic  treatment  given  to  cases.  Patients treated  at  District  Hospital  North  24  Parganas  and  Saltlake  Sub District   Hospital.   61  serum   samples  collected   out   of   which   19 samples  were  positive  for  Dengue.  Entomological  survey  indicated microhabitats suitable for  breeding of Aedes mosquito larvae. Fever clinics made functional at Sub District hospital. Source reduction and
larvicidal spraying done. IEC done.", Dum   Dum,22.6420109,88.4311688
29,586,586,41,2012,West  Bengal,North 24 Parganas,North 24 Parganas,197,2,11-10-2012 00:00,,"In the previous week (week ending 14th October  2012), 71 cases and 2 deaths were   reported   from   Villages   Polta,   Dakshin/Uttar   Aturia,   Belghoria   and Katiahat, SC’s  Aturia and  Pashim  Joynagar, Block  Baduria,  District  North  24 Parganas.  From  15th  to  21st  October  2012  further  126  cases  occurred  with symptoms  of fever,  body ache and vomiting.  10 serum  samples  collected  and sent to R.G. Kar Medical College & Hospital Kolkata out of which 2 samples were positive for Dengue (IgM ELISA). Control measure undertaken. IEC done",Polta,23.0592517,88.8046865
30,252,252,27,2013,West  Bengal,Burdwan,Barddhaman,173,0,27-06-2013 00:00,,"Cases  with  fever,  body ache  and  rash  reported  from Village  Dighnala, PHC Andal  GP,  Block Ondal-Pan,  District Burdwan.  RRT investigated the outbreak. Cases treated at CHC and District hospital. House to house survey done.  IEC activities done. 35 blood slides collected  for malaria, were found negative. 4 out of 5 serum samples found positive for dengue
(IgM ELISA) at BMCH, Burdwan. Anti-Larval measures taken."," Dighnala, Andal ",23.5875417,87.1999198
31,269,269,28,2013,West  Bengal,Burdwan,Barddhaman,305,0,27-06-2013 00:00,,"An outbreak of Dengue (173 cases) was reported in 28th week (ending on 14th July 2013) from Village Dighnala, PHC Andal GP, Block Ondal Pan, District Burdwan. Further, 132 cases occurred till 21st July 2013. Out of 13 serum samples collected,
4  samples  were  positive  for  Dengue.  Further,  5  serum  samples  collected;  result awaited.","Dighnala,Andal ",23.5875417,87.1999198
32,277,277,29,2013,West  Bengal,Burdwan,Barddhaman,372,1,27-06-2013 00:00,,"It  was  mentioned  in  the previous  week  (ending  on  21st  July  2013)  305  cases  of Dengue were reported from Village Dighnala, PHC Andal  GP,  Block Ondal-Pan, District Burdwan. Further, 67 cases and 1 death occurred till 28th  July 2013. Out of 35 serum samples collected, 21 samples were positive for Dengue (IgM ELISA)."," Dighnala, Andal",23.5875417,87.1999198
33,318,318,33,2013,West  Bengal,Burdwan,Barddhaman,36,0,15-08-2013 00:00,17-08-2013 00:00,"Cases of fever  with  body ache reported from Village Roy para, SC  Palpara,  Block  Raniganj,  District  Burdwan.    District  RRT investigated  the  outbreak.  House  to  house  fever  survey  done. Symptomatic  treatment  given  to  cases.  Entomological  survey done. 2 blood slides collected were negative for malaria.  Out of 21  serum  samples  collected,  7  were  positive  for  Dengue  (IgM ELISA).   Group meeting done regarding personal protection and
source  reduction  activities.  IEC  imparted  regarding  container management for larvae control and environmental management.","Roy para,Palpara,Raniganj",23.6129028,87.1160096
34,382,382,36,2013,West  Bengal,Burdwan,Barddhaman,17,0,29-08-2013 00:00,02-09-2013 00:00,"Cases  of  fever  with  joint  pain  reported  from  K.D.Singh Colony,  Ward  31, Asansol  Municipal Corporation, District Burdwan. District RRT and block  health team investigated the  outbreak.  House  to  house  survey  done.  Symptomatic treatment given to cases. Out of 13 sreum samples collected, 4 samples were positive for Dengue (IgM ELISA).   All 14 blood smears collected were negative for malaria. Antilarval activity   and    fogging    done.    Vector    control    measures
undertaken. IEC done regarding environmental management and personal protection."," K.D.Singh Colony,  Ward  31, Asansol",23.6888636,86.9660638
35,384,384,35,2013,West  Bengal,Burdwan,Barddhaman,86,0,15-08-2013 00:00,,"An  outbreak  of  Dengue  (36  cases)  was  reported  in  33rd  week  (ending  18th August,2013)   from   Village   Roypara,   SC   Palpara,   Block   Raniganj,   District Burdwan.   Further,  from  19th  August  –  8th  September  2013,  50  cases  occurred. Out of 57 serum samples collected, 12 were positive for Dengue (IgM ELISA).","Roypara,Palpara,Raniganj",23.6069558,87.1110305
36,413,413,36,2013,West  Bengal,"Darjeeling, Jalpaiguri",Darjiling,530,0,30-08-2013 00:00,,"Cases of fever with rash, retro orbital pain and myalgia reported from several blocks  of  District  Darjeeling  and  Siliguri  Municipality  area  of  Districts Darjeeling and Jalpaiguri.   Majorly affected  blocks  from District Darjeeling were  Block  Matigara  (110  cases),  Block  Gorubathan  (40  cases),  Block Naxalbari   (27   cases).      1418   fever   cases   were   reported   from   Siliguri Municipality area  of  District  Darjeeling  and  620  fever  cases  were  reported from Siliguri Municipality area of District Jalpaiguri. District RRT and Block health  team  investigated  the  outbreak.  House  to  house  fever  survey  done. Temporary  medical  camps  organized.  Cases  treated.  In  District  Darjeeling, out of 96 serum samples collected, 61 samples were positive for Dengue (IgM ELISA)   A total of 1039 serum samples collected from Silguri Municipality area,   469   serum   samples   were   positive   for   Dengue   (IgM   ELISA). Entomological  survey  done.  50  mosquitoes  samples  collected  and  sent  to CRME Madurai; result awaited. Anti larval activities and fogging done in the affected  areas.  Sensitization  workshop  for  health  personnel  done  on  vector control activities. Dengue awareness through “Dengue Yaan”, distribution of
leaflets   in   vernacular   language,   miking,   awareness   through   Local   TV network, print media, doll show done.",Darjeeling  and  Siliguri,26.7271012,88.3952861
37,339,339,33,2013,West  Bengal,Jalpaiguri,Jalpaiguri,189,1,01-08-2013 00:00,,"Cases  of  fever,  headache,  joint  pain  and  retroorbital  pain  reported  from Village  Demdema  Basty,  SC  Betgara,  Block  Rajganj,  District  Jalpaiguri. District RRT and Block health team investigated the outbreak.  Active search for  cases done. Out of 43 serum samples collected, 23 serum samples were positive  for  Dengue  (IgM  ELISA).  And  further  16  more  serum  samples collected,  of  which  6  were  positive  for  Dengue  (NS1  antigen).  Temporary health camps organized. Fogging done in the affected area. IEC done.",Demdema,25.837576,90.059631
38,647,647,43,2013,West  Bengal,Jalpaiguri,Jalpaiguri,76,0,16-10-2013 00:00,,"Cases of fever  with headache, joint pain  and retro orbital pain reported from  Village  Sorugaon,  SC  Rahimpur  TG,  Block  Madarihat,  District Jalpaiguri. District RRT and Block health team investigated the outbreak. House to house fever survey done. Out of 31 serum samples collected 13
samples were positive for Dengue ( IgM ELISA).  Entomological survey done.  Antilarval activities and fogging done.   IEC done.","Sorugaon,  SC  Rahimpur",26.573409,89.015979
39,627,627,42,2013,West  Bengal,Murshidabad,Murshidabad,27,0,05-10-2013 00:00,,"26  Cases  of  fever  were  reported  from  Village  Chanderpara,  SC Sahebrampore,  PHC  Jalangi,  Block  Domkal,  District  Murshidabad during the 41st week. Out of 14 blood samples tested 6 were positive for Dengue by NS1 ELISA.","Chanderpara,  SC Sahebrampore,  PHC  Jalangi",24.1279467,88.6904272
40,414,414,36,2013,West  Bengal,Nadia,Nadia,35,0,20-08-2013 00:00,,"Cases  of  fever  reported  from  Village Mobarakpur,  Tehatta1,  Block  District Nadia. Block health team investigated the outbreak.   House to house survey done.  Symptomatic  treatment  given  to  cases.    Out  of  12  serum  samples collected, 2 serum samples were positive for  Dengue (IgM ELISA). Source
reduction done. Vector control measures undertaken. Health education given.","Mobarakpur,  Tehatta1,  Nadia",23.7295581,88.5299428
41,415,415,36,2013,West  Bengal,Nadia,Nadia,26,0,28-08-2013 00:00,,"Cases  of  fever   reported  from   Villages  Dangapara   &  Natunpara,   Block Hanskhali,  District  Nadia.  Block  health  team  investigated  the  outbreak. House to house fever survey done. Symptomatic treatment given to cases. Out
of  11  serum  samples  collected,  3  serum  samples  were  positive  for  Dengue (IgM ELISA). Anti larval activities and fogging done. Health education given","Dangapara   &  Natunpara,Hanskhali",23.3599623,88.6057854
42,451,451,38,2013,West  Bengal,Nadia,Nadia,26,0,15-08-2013 00:00,16-08-2013 00:00,"Cases  of  fever  with  joint  pain  reported  from  Village Charpanpara, Block Shantipur, Distrcit Nadia.   Block health team investigated the outbreak.   Active search for  cases  done.  Cases  treated  at  local  health  centre. Out of 14 serum samples collected, 3 serum samples
were  positive  for  Dengue  (IgM  ELISA).  Antilarval activities done. Health education given."," Charpanpara, Block Shantipur",23.2691698,88.3814257
43,646,646,44,2013,West  Bengal,Nadia,Nadia,51,0,23-10-2013 00:00,24-10-2013 00:00,"Cases  of   fever   with  headache  reported  from   Villages  Char Majdia,  Char  Bramhanagar,  Block  Sadar,  Nabadwip,  District Nadia.  Block  health  team  investigated  the  outbreak.  House  to House fever  survey done. All cases treated symptomatically. 20 blood  samples  were  negative  for  malaria.  Out  of  11  serum
samples  collected,  1  sample  was  positive  for  Dengue  (IgM ELISA).  Health education given.","Char Majdia,  Char  Bramhanagar,  Block  Sadar",23.3943067,88.3811903
44,250,250,28,2013,West  Bengal,North 24 Parganas,North 24 Parganas,42,0,05-07-2013 00:00,07-07-2013 00:00,"Outbreak   of   fever   with   rash,   stomach   ache,   malaise,   anorexia, vomiting   reported   from   ward   No-11,   Feeder   RD.   Kamarhati Municipality,  Kol-58,  District  North  24  Parganas.  RRT  visited  the affected area. Fever survey and source reduction activities done. 7 out of  11  blood  samples  sent  to  Collage  of  Medicine  &  Sagar  Dutta Hospital,  Kamathati,  tested  positive  for  Dengue.  Health  education
done.","Kamarhati Municipality,North  24  Parganas",22.6846668,88.3706491
45,422,422,36,2014,West  Bengal,Birbhum,Birbhum,152,0,29-09-2014 00:00,,"A total of 110 cases  were reported in 36th week. Further  42 cases  were reported in 37th week (week ending 14th September 2014) from Ward No 12 and 15 of Nalhati Municipality, Pahari Natungram NalhatiI, Block / District Birbhum. District RRT investigated the outbreak. Active search for  case done. Poor  sanitary condition  was observed in  the community. Out of 22 serum samples sent to Suri Sardar Hospital, 06 samples tested positive  for  Dengue  by IgM  ELISA.  Anti  larval  activities  and  fogging done   in   the  affected   area.   IEC  done  regarding  personal   protective measures","Nalhati Municipality, Pahari",24.2858676,87.8228952
46,653,653,43,2014,West  Bengal,Birbhum,Birbhum,28,0,10-07-2014 00:00,,"Cases  of  fever,  headache  and  joint  pain  reported  from  Village Sekhpapra, Nalhati, Municipaltiy (ward no.11) Nalhati – I Block / District Birbhum. District RRT investigated the outbreak. Active case   search   done.   All   cases   treated   symptomatically.   Poor sanitation was observed in the community. Out of 6 blood samples collected and sent to suri sardar hospital for lab investigation 1 is Dengue  IgM  ELISA  positive  and  two  samples  are  equivocal  of dengue.  Entomological  survey  &  Fever  surveillance  done.  Anti larval activities and fogging done in the affected area. IEC done
regarding personal protective measures.",Sekhpapra,24.5104696,87.8275599
47,654,654,43,2014,West  Bengal,Birbhum,Birbhum,82,0,07-10-2014 00:00,,"Cases  reported  from  Village  Nalhati  Municipality  (ward  no.12 &15), SC Pahari- Natungram, Block Birbhum , District Birbhum  . District RRT investigated the outbreak.  Active case search done. All cases treated symptomatically. Poor sanitation was observed in the community. Out of 6 blood samples collected and sent to Suri sardar  hospital  for  lab  investigation  1  is  Dengue  IgM  ELISA positive   and   01   sample   equivocal   of   dengue.   Entomological survey  &  Fever   surveillance  done.   Anti   larval  activities  and fogging  done  in  the  affected  area.  IEC  done  regarding  personal
protective measures.","Nalhati  Municipality , SC Pahari- Natungram",24.2975043,87.8270133
48,362,362,35,2014,West  Bengal,Hooghly,Hugli,59,0,29-08-2014 00:00,31-08-2014 00:00,"Cases reported from Village Mahisgote, Madanbati, Bamunkhana, Bandipur, Niranjanba, Tlkishorepur-II GP,  Block  Khanakul-I,District  Hooghly.    District  & State  RRT investigated the outbreak. Aedes larvae found  in  most  of  the  houses.  Out  of  4  samples tested,  3  were  positive for  Dengue  IgM ELISA.  21 blood   samples   sent   for   Dengue   testing   at   DH Hooghly,  result  awaited.  Fever  survey  done.  IEC
done. Source reduction done."," Mahisgote, Madanbati, Bamunkhana, Bandipur, Niranjanba,",22.7606996,87.7628028
49,389,389,35,2014,West  Bengal,Hooghly,Hugli,164,0,29-08-2014 00:00,,"A  total  of  59  cases  were  reported  in  35th  week.  Further  105  cases  were reported  in  36th  week  (week  ending  7th  September  2014)  from  Village Mahisgote, Madanbati, Bamunkhana, Bandipur, Niranjanbati, GP Gujrat of Kishorepur-I  and  Kishorepur-II  under  Khanakul-I  Block,  District  Hoogly. Out of 21 serum samples tested for  Dengue 15 samples tested positive for Dengue IgM ELISA.   9 blood samples sent to DH, Hoogly; result pending. Fever   survey  &   entomological   survey  done.   Vector   control   measures undertaken.IEC done regarding personal protective measures."," Mahisgote, Madanbati",22.6603528,88.1901046
50,739,739,47,2014,West  Bengal,Hooghly,Hugli,39,0,13-11-2014 00:00,,"Cases  reported  from  Serampur  Municipality,  Ward  No  -07, Mukherjee Para, Musalman  Para and  Gopinath  Saha St,  Distt Hooghly. District RRT investigated the outbreak. A total of 15 blood samples collected and sent to DH Hooghly, out of which 07 tested positive for Dengue by IgM ELISA. Health education given.","Serampur  Municipality,  Ward  No  -07, Mukherjee Para",22.751128,88.3405544
51,799,799,51,2014,West  Bengal,Hooghly,Hugli,40,0,13-11-2014 00:00,,"A  total  of  39  cases  reported  in  48th  week  (week  ending  on  30  November) Further,  01 more case of dengue reported  till  week  ending on  28th  December Cases  reported  from  Serampur  Municipality,  Ward  No  -07,  Mukherjee  Para, Musalman Para and Gopinath Saha St, Distt Hooghly. District RRT investigated the  outbreak.  House  to  house  fever  survey  done.Source  reduction  activities carried out.A total of 16 blood samples collected and sent to DH Hooghly, out of which 04 tested positive for Dengue by IgM ELISA& 04 tested positive for Dengue NS1 Ag ELISA. Health education given.","Serampur  Municipality, Mukherjee  Para",22.751128,88.3405544
